date,AMD,AMG,EQIX,JKHY,NEM,portfolio_value
2019-02-25 00:00:00+00:00,24.71,110.34,428.98,132.3,36.1,845.2569872
2019-02-26 00:00:00+00:00,24.21,110.46,425.84,132.89,34.95,838.2735113
2019-02-27 00:00:00+00:00,23.48,110.16,418.15,132.84,34.02,827.9115923
2019-02-28 00:00:00+00:00,23.53,109.61,423.5,132.63,34.12,828.6099247
2019-03-01 00:00:00+00:00,23.68,110.53,432.79,133.76,33.82,834.7349417
2019-03-04 00:00:00+00:00,23.37,110.29,426.98,132.98,34.45,832.6462177
2019-03-05 00:00:00+00:00,23.5,108.69,426.92,133,34.5,829.3296798
2019-03-06 00:00:00+00:00,22.41,106.49,424.66,131.82,33.14,811.0958326
2019-03-07 00:00:00+00:00,22.08,103.62,426.75,131,33.22,802.3638959
2019-03-08 00:00:00+00:00,22.01,103.83,430.38,131.33,33.71,806.2864613
2019-03-11 00:00:00+00:00,22.96,106.56,438.33,133.46,33.45,821.4002338
2019-03-12 00:00:00+00:00,23.49,106.56,438.5,134.31,34.52,829.3293529
2019-03-13 00:00:00+00:00,23.38,107.19,438.87,135.7,34.41,831.8749561
2019-03-14 00:00:00+00:00,22.82,106.76,440.48,135.84,33.42,824.8862114
2019-03-15 00:00:00+00:00,23.29,109.35,441.61,137.24,33.14,834.4107051
2019-03-18 00:00:00+00:00,23.25,111.59,444.1,138.13,33,841.287518
2019-03-19 00:00:00+00:00,26,110.3,443.55,136.98,33.28,849.1528009
2019-03-20 00:00:00+00:00,25.7,107,448.08,135.06,33.87,841.0303985
2019-03-21 00:00:00+00:00,27.89,105.21,458.29,137.87,34.33,854.4952302
2019-03-22 00:00:00+00:00,26.37,99.16,451.5,135.77,34.5,828.5340256
2019-03-25 00:00:00+00:00,25.97,99.16,446.18,135.18,34.9,826.0940668
2019-03-26 00:00:00+00:00,25.69,101.86,447.67,137.16,35.56,837.6004203
2019-03-27 00:00:00+00:00,24.89,103.72,448.08,137.61,35.71,840.3165933
2019-03-28 00:00:00+00:00,25.06,106.32,449.96,138.17,35.57,848.3842673
2019-03-29 00:00:00+00:00,25.52,107.11,453.16,138.74,35.77,854.9455569
2019-04-01 00:00:00+00:00,26.36,111.39,456.3,140.34,35.61,871.7567364
2019-04-02 00:00:00+00:00,26.75,111.37,460.44,141.78,35.83,877.4410504
2019-04-03 00:00:00+00:00,29.02,113.42,462.01,142.59,35.95,894.2797231
2019-04-04 00:00:00+00:00,29.09,114.11,461.44,141.75,36.48,897.3567125
2019-04-05 00:00:00+00:00,28.98,115.53,466.62,141.95,36.5,902.5288697
2019-04-08 00:00:00+00:00,28.53,114.1,463.41,141.37,36.66,895.8978787
2019-04-09 00:00:00+00:00,27.24,109.96,460.11,141.2,36.6,878.3582175
2019-04-10 00:00:00+00:00,27.83,110.51,461.21,142.06,36.27,882.2780282
2019-04-11 00:00:00+00:00,27.79,110.45,460.67,143.13,35.97,881.8487884
2019-04-12 00:00:00+00:00,27.85,112.34,463.38,144.12,36.25,890.2445141
2019-04-15 00:00:00+00:00,27.33,111.04,460,144.06,36.17,883.2256186
2019-04-16 00:00:00+00:00,27.93,112.53,452.66,143.84,34.79,881.0141392
2019-04-17 00:00:00+00:00,27.49,112.39,447.52,143.83,34.18,874.5237882
2019-04-18 00:00:00+00:00,27.68,113.64,446.44,143.5,33.04,872.8813738
2019-04-22 00:00:00+00:00,28.18,113.35,447.23,144.5,32.55,873.6708633
2019-04-23 00:00:00+00:00,27.97,114.48,450.21,146.37,32.37,878.2205265
2019-04-24 00:00:00+00:00,28.46,113.17,453.46,146.84,32.2,877.8583352
2019-04-25 00:00:00+00:00,27.66,112.09,453.89,147.3,31.63,870.0147911
2019-04-26 00:00:00+00:00,27.88,112.46,453.05,148.14,31.46,871.9471596
2019-04-29 00:00:00+00:00,27.69,112.94,448.81,148.62,30.76,868.616647
2019-04-30 00:00:00+00:00,27.63,110.92,454.7,149.06,31.06,866.9471799
2019-05-01 00:00:00+00:00,26.81,109.51,450.01,140.69,30.32,844.6706445
2019-05-02 00:00:00+00:00,28.29,107.99,465.01,138.81,30.1,848.5670405
2019-05-03 00:00:00+00:00,28.22,110.82,476.99,137.58,30.22,858.3293285
2019-05-06 00:00:00+00:00,27.42,97.96,478.53,137.93,29.94,821.8780587
2019-05-07 00:00:00+00:00,26.66,94.09,474.93,135.01,30.72,807.2864755
2019-05-08 00:00:00+00:00,27.09,93.97,478.98,134.41,30.2,807.1242656
2019-05-09 00:00:00+00:00,27.21,94.33,476.59,133.91,29.93,805.9933201
2019-05-10 00:00:00+00:00,27.96,94.39,479.82,134.77,30.15,812.3740066
2019-05-13 00:00:00+00:00,26.24,90.84,476.24,132.95,30.91,795.860704
2019-05-14 00:00:00+00:00,27.32,91.34,484,135.21,30.83,806.7017637
2019-05-15 00:00:00+00:00,27.58,91.21,486.62,134.83,30.69,807.2356043
2019-05-16 00:00:00+00:00,28.01,90.76,491.76,136.1,30.55,810.5624708
2019-05-17 00:00:00+00:00,27.5,88.92,490.28,135.75,30.92,804.3779188
2019-05-20 00:00:00+00:00,26.68,88.63,480.12,135.68,31.17,797.8783447
2019-05-21 00:00:00+00:00,27.35,90.08,484.45,136.69,31.34,807.8005763
2019-05-22 00:00:00+00:00,27.41,89.41,493.99,135.65,31.32,808.0305367
2019-05-23 00:00:00+00:00,26.36,88.23,496.26,132.28,31.64,798.4480415
2019-05-24 00:00:00+00:00,26.44,88.4,496.52,132.49,31.92,800.7635
2019-05-28 00:00:00+00:00,29.03,86.84,491.23,130.96,31.67,802.9912976
2019-05-29 00:00:00+00:00,28.09,87.22,482.55,131.44,31.6,797.5007295
2019-05-30 00:00:00+00:00,28.03,86.06,487.31,132.22,32.09,798.90093
2019-05-31 00:00:00+00:00,27.41,83.82,485.79,131.22,33.09,793.0905563
2019-06-03 00:00:00+00:00,27.58,84.41,485.58,130.7,33.63,796.8959681
2019-06-04 00:00:00+00:00,29.57,87.4,481.05,132.67,34.36,817.0493493
2019-06-05 00:00:00+00:00,29.5,88.06,495.29,133.6,34.49,824.7677592
2019-06-06 00:00:00+00:00,31.82,89.01,494.66,133.38,35.31,839.9903545
2019-06-07 00:00:00+00:00,32.41,89.28,499.6,135.39,35.67,848.8322966
2019-06-10 00:00:00+00:00,33.23,90.18,506.02,136.92,35.29,856.9645547
2019-06-11 00:00:00+00:00,32.41,90.01,504.24,136.79,34.92,850.7559019
2019-06-12 00:00:00+00:00,32.18,89.25,503.67,138.59,35.47,852.2796196
2019-06-13 00:00:00+00:00,31.39,89.76,507.3,137.97,35.55,850.9857323
2019-06-14 00:00:00+00:00,30.36,88.36,509.92,137.81,35.93,845.3399653
2019-06-17 00:00:00+00:00,29.2,87.33,511.48,137.09,36.22,838.6582039
2019-06-18 00:00:00+00:00,30.45,87.57,503.23,137.34,36.01,841.2903879
2019-06-19 00:00:00+00:00,30.5,86.93,511.17,138.19,36.36,844.9993001
2019-06-20 00:00:00+00:00,30.01,88.6,508.37,138.62,37.58,852.0440575
2019-06-21 00:00:00+00:00,29.1,87.98,508.09,137.34,37.49,844.5391526
2019-06-24 00:00:00+00:00,29.26,88.04,510.04,136.91,38.44,849.5121423
2019-06-25 00:00:00+00:00,28.86,88.51,500.05,135.65,37.94,842.0747064
2019-06-26 00:00:00+00:00,29.92,90.12,490.28,134.41,38.27,847.3405003
2019-06-27 00:00:00+00:00,30.74,91.41,498.19,134.54,38.08,855.9971231
2019-06-28 00:00:00+00:00,30.37,92.14,504.29,133.92,38.47,859.156812
2019-07-01 00:00:00+00:00,31.2,92.02,504.94,136.42,37.91,863.3166463
2019-07-02 00:00:00+00:00,31.24,90.14,514.94,135.94,38.44,863.5771928
2019-07-03 00:00:00+00:00,31.19,90.73,518.95,137.61,38.76,869.6390961
2019-07-05 00:00:00+00:00,31.5,91.05,518.18,137.15,38.42,869.4817048
2019-07-08 00:00:00+00:00,32.04,89.52,519.16,136.12,38.29,866.3159519
2019-07-09 00:00:00+00:00,33.15,90.42,521.5,136.68,38.76,876.7597312
2019-07-10 00:00:00+00:00,33.79,90.56,527.16,137.4,39.05,883.7888983
2019-07-11 00:00:00+00:00,33.06,91.02,523.88,138.89,39.28,883.6863908
2019-07-12 00:00:00+00:00,33.21,89.76,518.01,139.91,39.42,881.088709
2019-07-15 00:00:00+00:00,34.39,89.01,516.99,140.5,39.17,883.4931569
2019-07-16 00:00:00+00:00,33.85,87.71,514.22,140.46,38.69,874.9040035
2019-07-17 00:00:00+00:00,33.6,85.33,512.18,141.05,39.06,869.4402859
2019-07-18 00:00:00+00:00,33,87.92,512.17,142.6,39.7,878.2054174
2019-07-19 00:00:00+00:00,32.51,88.37,506.61,141.6,39.29,872.4812561
2019-07-22 00:00:00+00:00,32.85,87.95,506.4,138.84,39.9,871.9017657
2019-07-23 00:00:00+00:00,33.49,90.07,507.33,138.85,39.62,879.1270259
2019-07-24 00:00:00+00:00,34.11,91.58,508.32,136.49,39.3,881.5734441
2019-07-25 00:00:00+00:00,33.67,89.34,490.48,138,38.25,865.655092
2019-07-26 00:00:00+00:00,34.02,90.05,488.81,140.26,37.28,867.107442
2019-07-29 00:00:00+00:00,33.48,86.65,486.58,141.01,37.71,858.2147185
2019-07-30 00:00:00+00:00,33.87,86.78,498.82,139.12,37.73,861.8495552
2019-07-31 00:00:00+00:00,30.45,85.79,502.1,139.7,36.52,841.5337718
2019-08-01 00:00:00+00:00,29.86,82.74,522.75,140.47,37.15,841.5970129
2019-08-02 00:00:00+00:00,29.44,81.12,524.09,138.77,36.91,832.9583929
2019-08-05 00:00:00+00:00,27.99,78.99,512.68,133.8,37.42,813.6401156
2019-08-06 00:00:00+00:00,28.86,81.24,519.86,135.87,37.99,830.4119469
2019-08-07 00:00:00+00:00,29.19,79.1,533.09,137.08,39.35,837.9489307
2019-08-08 00:00:00+00:00,33.92,81.12,549.24,140.82,39.29,872.7124614
2019-08-09 00:00:00+00:00,34.19,80.02,552.42,140.62,39.03,870.7079701
2019-08-12 00:00:00+00:00,32.43,79.63,553.3,138.32,38.46,857.2478371
2019-08-13 00:00:00+00:00,32.11,79.25,548.38,140.21,37.66,852.3042706
2019-08-14 00:00:00+00:00,30.24,76.79,539.88,138.18,37.97,834.1644742
2019-08-15 00:00:00+00:00,29.67,74.49,546.34,141.94,38.52,835.066278
2019-08-16 00:00:00+00:00,31.18,75.94,551.81,141.92,38.58,847.1291544
2019-08-19 00:00:00+00:00,31.48,76.71,555.73,141.53,38.13,849.2122244
2019-08-20 00:00:00+00:00,30.72,75.79,547,140.77,38.57,841.7617015
2019-08-21 00:00:00+00:00,31.7,75.88,552.1,142.36,38.53,849.601914
2019-08-22 00:00:00+00:00,31.9,76.51,554.42,142.9,38.49,853.3120037
2019-08-23 00:00:00+00:00,29.54,74.64,549.42,138.85,39.3,835.3344371
2019-08-26 00:00:00+00:00,30.28,75.08,558.68,140.37,39.45,845.124194
2019-08-27 00:00:00+00:00,30.2,74.84,557.52,142.6,40.75,852.1614393
2019-08-28 00:00:00+00:00,30.78,75.03,553.53,142.59,40.87,854.30101
2019-08-29 00:00:00+00:00,31.45,75.78,557.72,145,40.11,860.1835616
2019-08-30 00:00:00+00:00,31.45,76.63,556.28,144.96,39.89,860.8977103
2019-09-03 00:00:00+00:00,30.9,74.97,565.91,144.57,40.39,859.0991698
2019-09-04 00:00:00+00:00,30.95,76.03,558.49,145.83,41.02,863.89564
2019-09-05 00:00:00+00:00,31.5,78.74,551,148.51,39.34,866.9115895
2019-09-06 00:00:00+00:00,30.56,78.63,554.09,147.74,38.66,859.7938593
2019-09-09 00:00:00+00:00,30.5,83.05,538.21,147.51,38.06,862.8381694
2019-09-10 00:00:00+00:00,30.23,86.38,531.44,142.66,38.16,862.3278508
2019-09-11 00:00:00+00:00,29.76,88.23,528.44,145.02,38.72,869.4647714
2019-09-12 00:00:00+00:00,30.21,88.21,538.88,146.38,38.66,876.141251
2019-09-13 00:00:00+00:00,30.69,88.67,536.8,145.21,38.62,877.0208613
2019-09-16 00:00:00+00:00,30.83,88.4,549.93,146.11,38.48,881.7009474
2019-09-17 00:00:00+00:00,30.99,87,558.91,147.22,39.6,887.8858243
2019-09-18 00:00:00+00:00,30.42,86.81,561,147.53,39.05,883.7159526
2019-09-19 00:00:00+00:00,30.29,85.95,569.03,147.86,39.39,885.4359968
2019-09-20 00:00:00+00:00,30.05,85.65,566.45,147.69,39.84,884.5328026
2019-09-23 00:00:00+00:00,30.64,85.32,581.71,145.36,39.85,888.2152343
2019-09-24 00:00:00+00:00,29.52,83.25,572.04,146.83,40.29,878.8185016
2019-09-25 00:00:00+00:00,29.54,84.07,579.25,146.75,39.57,880.1499511
2019-09-26 00:00:00+00:00,29.47,82.97,583.02,146.74,39.37,877.3989875
2019-09-27 00:00:00+00:00,28.72,82.94,576.62,143.72,38.4,864.1457619
2019-09-30 00:00:00+00:00,28.99,83.35,576.8,145.97,37.92,867.1732188
2019-10-01 00:00:00+00:00,28.76,79.67,569.59,146.26,37.56,853.3093432
2019-10-02 00:00:00+00:00,28.31,76.22,561.52,144.55,37.87,839.1688951
2019-10-03 00:00:00+00:00,28.68,75.55,575.75,144.5,38.12,844.621368
2019-10-04 00:00:00+00:00,29.01,76.47,581.65,145.94,38.31,852.8926672
2019-10-07 00:00:00+00:00,28.93,74.83,577.31,144.81,38.26,845.3298587
2019-10-08 00:00:00+00:00,28.23,71.8,569.5,142.28,38.92,831.7534573
2019-10-09 00:00:00+00:00,28.46,72.25,575,142.34,38.78,835.1263368
2019-10-10 00:00:00+00:00,28.38,73.06,572.2,142.75,38.94,837.1516549
2019-10-11 00:00:00+00:00,29.75,75.97,566.61,142.1,37.62,842.0892946
2019-10-14 00:00:00+00:00,30.53,75.29,567.5,141.98,38,845.4000012
2019-10-15 00:00:00+00:00,30.72,76.13,571.65,142.63,37.69,849.180822
2019-10-16 00:00:00+00:00,30.81,75.61,567.89,143.7,37.83,848.9638914
2019-10-17 00:00:00+00:00,31.14,74.7,571.84,143.4,38.31,850.9803897
2019-10-18 00:00:00+00:00,30.97,74.58,576.41,143.48,38.44,852.0905794
2019-10-21 00:00:00+00:00,32.03,75.47,577.35,141.73,37.96,854.8778704
2019-10-22 00:00:00+00:00,31.51,75.62,569.93,139.16,37.8,846.7499939
2019-10-23 00:00:00+00:00,31.36,77.04,566.62,138.49,38.38,850.3053503
2019-10-24 00:00:00+00:00,31.72,76.9,563.34,139.02,39.1,854.1478654
2019-10-25 00:00:00+00:00,32.71,77.34,565.74,139.53,39.18,861.2026782
2019-10-28 00:00:00+00:00,33.69,81.5,567.13,140.75,38.85,876.5271809
2019-10-29 00:00:00+00:00,33.03,84.06,567.52,141.33,38.84,881.0939645
2019-10-30 00:00:00+00:00,33.13,80.73,571.16,141.48,39.04,875.2356097
2019-10-31 00:00:00+00:00,33.93,79.88,566.78,141.56,39.73,878.0695644
2019-11-01 00:00:00+00:00,34.89,82.15,562.24,141.74,39.61,886.1559905
2019-11-04 00:00:00+00:00,36.29,86.1,543.2,142.72,38.89,894.1441684
2019-11-05 00:00:00+00:00,36.15,87.17,527.19,145.64,37.55,889.0676971
2019-11-06 00:00:00+00:00,35.93,85.77,531.88,147.49,37.65,888.8410691
2019-11-07 00:00:00+00:00,36.28,87.05,522.5,148.65,36.93,888.9383354
2019-11-08 00:00:00+00:00,36.29,86.86,530.31,149.51,36.61,890.7364048
2019-11-11 00:00:00+00:00,36.31,87.02,535,148.66,36.71,892.1007747
2019-11-12 00:00:00+00:00,36.71,86.28,531.24,147.31,36.9,889.7930317
2019-11-13 00:00:00+00:00,37.52,84.69,540.73,148.3,37.37,895.4697314
2019-11-14 00:00:00+00:00,38.35,84.26,544.71,148.09,37.54,899.6175394
2019-11-15 00:00:00+00:00,38.56,85,550.41,149.71,37.61,906.5734069
2019-11-18 00:00:00+00:00,39.88,85.03,558.21,150.66,38.06,917.8520843
2019-11-19 00:00:00+00:00,41.29,84.89,564.96,151.11,38.35,927.4234876
2019-11-20 00:00:00+00:00,40.98,84,568.76,150.35,38.47,924.6284731
2019-11-21 00:00:00+00:00,39.52,84.03,560.17,148.86,38.21,912.7887096
2019-11-22 00:00:00+00:00,39.15,84.41,557.58,149.45,38.09,911.5932974
2019-11-25 00:00:00+00:00,39.79,86.55,553.85,150.57,37.76,918.5487209
2019-11-26 00:00:00+00:00,38.99,85.65,554.68,151.79,38.14,916.3086898
2019-11-27 00:00:00+00:00,39.41,85.95,565.19,152.61,38.18,923.4447879
2019-11-29 00:00:00+00:00,39.15,85.37,566.85,151.94,38.4,921.5006021
2019-12-02 00:00:00+00:00,38.73,83.5,549.74,150.44,38.74,908.9905627
2019-12-03 00:00:00+00:00,38.9,81.78,552.6,150.15,39.38,908.6091011
2019-12-04 00:00:00+00:00,39.69,82.8,562.93,151.1,39.13,918.0091875
2019-12-05 00:00:00+00:00,39.62,83.58,560.06,150.72,40,922.0142984
2019-12-06 00:00:00+00:00,39.63,85.43,559.19,150.65,39.8,925.5547296
2019-12-09 00:00:00+00:00,38.93,84.26,560.72,148.87,39.72,917.5286376
2019-12-10 00:00:00+00:00,39.44,82.84,557.73,148.71,39.99,916.0387629
2019-12-11 00:00:00+00:00,39.47,83.79,559.14,145.54,40.9,918.9377471
2019-12-12 00:00:00+00:00,42.59,86.94,547.8,146.79,41.12,938.975363
2019-12-13 00:00:00+00:00,41.15,85.11,551.84,145.86,41.29,929.096158
2019-12-16 00:00:00+00:00,42.35,86.1,562.8,146.38,40.99,939.5957002
2019-12-17 00:00:00+00:00,42.77,85.92,557.52,146.98,40.47,937.7350876
2019-12-18 00:00:00+00:00,42.3,86.54,565.45,145.78,40.98,940.5656957
2019-12-19 00:00:00+00:00,42.83,86.69,575.92,146.09,40.88,946.5290591
2019-12-20 00:00:00+00:00,44.15,84.5,577.71,146.82,40.93,948.2138552
2019-12-23 00:00:00+00:00,45.46,85.73,571.64,146.32,41.77,957.8694855
2019-12-24 00:00:00+00:00,46.54,84.95,573.24,146.42,42.18,962.8239524
2019-12-26 00:00:00+00:00,46.63,84.74,579.51,146.11,42.69,966.4809629
2019-12-27 00:00:00+00:00,46.18,84.95,582.5,146.61,42.71,966.8022945
2019-12-30 00:00:00+00:00,45.52,84.5,580.24,145.39,43.75,965.046504
2019-12-31 00:00:00+00:00,45.86,84.74,583.7,145.67,43.45,967.2815662
2020-01-02 00:00:00+00:00,49.1,83.99,579.35,145.89,43.22,976.910086
2020-01-03 00:00:00+00:00,48.6,82.95,585.12,145.72,42.83,972.1334925
2020-01-06 00:00:00+00:00,48.39,83.33,584.48,146.73,43.26,975.120625
2020-01-07 00:00:00+00:00,48.25,82.39,581.88,146.48,43.23,970.8481204
2020-01-08 00:00:00+00:00,47.83,82.53,583.8,146.71,42.08,965.4344285
2020-01-09 00:00:00+00:00,48.97,82.93,588.99,148.62,41.66,973.5495068
2020-01-10 00:00:00+00:00,48.165,82.93,594,145.51,42.27,970.4627939
2020-01-13 00:00:00+00:00,48.745,84.55,594.96,147.19,42.45,980.237498
2020-01-14 00:00:00+00:00,48.21,84.78,586.5,147.07,42.83,977.3077222
2020-01-15 00:00:00+00:00,48.545,84.69,586.24,148.65,43.52,983.3433365
2020-01-16 00:00:00+00:00,49.77,86.38,595.12,149.27,43.82,997.7511345
2020-01-17 00:00:00+00:00,50.93,85.64,588,149.47,43.48,997.2497517
2020-01-21 00:00:00+00:00,51.05,85.38,590,149.61,43.71,998.8968421
2020-01-22 00:00:00+00:00,51.43,86.04,591.67,149.64,43.78,1003.059162
2020-01-23 00:00:00+00:00,51.71,85.47,596.01,152.41,43.7,1007.335355
2020-01-24 00:00:00+00:00,50.35,82.91,591.96,151.25,44.29,994.8196017
2020-01-27 00:00:00+00:00,49.26,79.8,593.95,149.04,44.56,981.300138
2020-01-28 00:00:00+00:00,50.53,79.18,602.57,150.05,44.3,988.0174526
2020-01-29 00:00:00+00:00,47.51,79.48,602.68,149.6,44.62,976.8918357
2020-01-30 00:00:00+00:00,48.78,80.31,603,153.07,44.97,990.332524
2020-01-31 00:00:00+00:00,47,79.85,589.73,149.54,45.06,973.3055747
2020-02-03 00:00:00+00:00,48.02,80.25,603.6,151.98,45.59,988.4450602
2020-02-04 00:00:00+00:00,49.45,82.07,607.85,153.77,44.23,996.9370231
2020-02-05 00:00:00+00:00,49.84,84.53,601.26,163.98,44.3,1015.893139
2020-02-06 00:00:00+00:00,49.32,83.23,603.73,164.2,44.39,1011.843586
2020-02-07 00:00:00+00:00,49.73,81.52,606,165.29,44.02,1009.733686
2020-02-10 00:00:00+00:00,52.26,82.3,612.03,168.38,44.42,1029.936499
2020-02-11 00:00:00+00:00,53.8,83.01,613.57,168.12,44.22,1037.554244
2020-02-12 00:00:00+00:00,53.89,83.71,623.14,169.12,43.89,1042.663468
2020-02-13 00:00:00+00:00,54.53,82.53,635.75,168.95,44.01,1046.722131
2020-02-14 00:00:00+00:00,55.31,82.9,648.65,172.08,44.07,1059.322339
2020-02-18 00:00:00+00:00,56.89,83.27,643.585,172.86,45.58,1072.719768
2020-02-19 00:00:00+00:00,58.9,86.71,643.72,173.82,46.17,1093.743029
2020-02-20 00:00:00+00:00,57.27,88.1,648.39,174.46,48.1,1100.979974
2020-02-21 00:00:00+00:00,53.28,88.78,655.99,171.01,49.44,1089.733266
2020-02-24 00:00:00+00:00,49.12,85.28,644.9,167.93,50.26,1059.306916
2020-02-25 00:00:00+00:00,47.57,82.33,631.98,163.75,49.14,1031.0204
2020-02-26 00:00:00+00:00,47.49,81.68,629.84,160.55,49.4,1025.411088
2020-02-27 00:00:00+00:00,44.01,80.28,597.49,154.55,46.53,976.9013783
2020-02-28 00:00:00+00:00,45.48,75.22,572.8,151.74,44.63,950.5473264
2020-03-02 00:00:00+00:00,47.46,78.36,618.88,158.73,46.83,1000
2020-03-03 00:00:00+00:00,46.75,73.81,615.16,157.79,49.73,995.3935891
2020-03-04 00:00:00+00:00,50.11,75.42,645.49,165.4,51,1038.476181
2020-03-05 00:00:00+00:00,48.11,70.7,616.67,164.99,52.08,1012.783297
2020-03-06 00:00:00+00:00,48.59,70.49,608.67,161.44,52.35,1008.364852
2020-03-09 00:00:00+00:00,43.27,62.45,574.06,151.63,47.78,922.3625627
2020-03-10 00:00:00+00:00,45.38,66.86,610.28,163.43,48.38,971.645494
2020-03-11 00:00:00+00:00,45.7,61.5,598.8,161.01,46.02,942.475409
2020-03-12 00:00:00+00:00,39.01,50.38,565.13,155.15,44.44,860.8890548
2020-03-13 00:00:00+00:00,43.9,57.17,621.09,160.9,39.5,903.0578537
2020-03-16 00:00:00+00:00,38.71,52.57,542.43,147.96,40.73,832.9746332
2020-03-17 00:00:00+00:00,41.88,59.54,575.18,156.19,45.8,906.7291716
2020-03-18 00:00:00+00:00,39.12,58.93,572.14,158.63,41.57,877.5680483
2020-03-19 00:00:00+00:00,39.82,55.33,550,148.57,41.74,852.2250967
2020-03-20 00:00:00+00:00,39.61,48.77,506.52,134.33,40.56,797.5637928
2020-03-23 00:00:00+00:00,41.64,45.15,489.14,129.61,41.66,790.0129968
2020-03-24 00:00:00+00:00,46.22,49.59,545.89,142.23,47.5,879.8278468
2020-03-25 00:00:00+00:00,44.63,51.35,553.92,141.86,47.54,879.9191958
2020-03-26 00:00:00+00:00,47.5,56.84,587.58,151.01,48.28,931.5929357
2020-03-27 00:00:00+00:00,46.58,56.36,594.27,149.03,46.35,917.9154598
2020-03-30 00:00:00+00:00,47.86,60.43,644.87,156.05,46.36,958.9374653
2020-03-31 00:00:00+00:00,45.48,59.14,624.57,155.24,45.28,933.4222038
2020-04-01 00:00:00+00:00,43.66,56.15,595.46,147.08,46.47,903.5144282
2020-04-02 00:00:00+00:00,44.49,56.72,626.15,151.16,48.23,931.0422049
2020-04-03 00:00:00+00:00,42.59,55.36,624.69,156.21,47.15,920.843062
