date,ATVI,AMD,ALLE,ANSS,AAPL,AMAT,ARNC,KMX,CDW,CHTR,CMG,CAG,CPRT,COST,DHI,DVA,ETR,EFX,EQIX,FISV,FBHS,GPN,INFO,KSU,KLAC,LRCX,LDOS,LEN,LMT,MKTX,MA,MSFT,MCO,MSCI,NEE,NVDA,NVR,PHM,QRVO,QCOM,RMD,SPGI,SWKS,SO,SNPS,TTWO,TIF,TDG,WU,ZTS
2019-09-03 00:00:00+00:00,51.06,30.9,95.33,206.01,205.7,47.61,25.98,82.56,116.02,411.81,827.87,28.5,74.76,292.05,49.79,58.54,115.18,145.62,565.91,105.84,49.02,167.25,65.72,126.37,149.93,212.94,86.35,51.17,384.69,402.11,280.11,136.04,213.14,233.49,225.56,164.17,3599.23,33.99,70.28,75.12,137.77,258.67,74.17,59.77,139.27,131.66,82.49,534.78,21.94,127.04
2019-09-04 00:00:00+00:00,53.5,30.95,96.76,212.49,209.19,49.51,25.98,84.97,118.06,419.47,838.28,28.89,75.66,296.12,50.5,59.15,115.57,146.42,558.49,106.29,49.91,169.85,66.48,127.5,150.65,221.6,87.62,51.99,389.08,408.61,286.1,137.63,213.7,230.2,224.12,168.76,3671.0,34.46,72.37,77.09,137.83,259.2,76.02,60.11,141.52,132.74,84.53,536.58,22.27,127.59
2019-09-05 00:00:00+00:00,54.58,31.5,98.62,218.09,213.28,50.35,26.01,86.73,118.47,422.05,838.11,28.45,80.61,296.97,49.96,57.98,114.5,146.78,551.0,108.7,51.53,174.84,67.17,129.92,151.0,226.74,88.82,51.69,385.15,411.96,292.08,140.05,219.58,235.43,219.81,179.74,3585.6,34.25,75.17,78.99,140.33,264.83,79.33,59.5,145.95,131.35,88.19,532.97,22.6,128.07
2019-09-06 00:00:00+00:00,54.58,30.56,98.95,217.59,213.26,50.1,25.99,86.0,118.39,425.72,836.32,28.66,81.38,303.76,50.13,59.37,113.55,146.76,554.09,108.62,51.57,174.37,67.91,128.91,150.98,227.92,87.62,52.0,386.56,419.4,291.38,139.1,220.54,241.27,220.14,178.65,3649.75,34.57,75.45,78.84,140.3,267.75,79.87,59.68,145.51,130.76,88.22,533.91,22.85,128.43
2019-09-09 00:00:00+00:00,55.19,30.5,97.94,214.58,214.17,50.66,26.3,86.59,117.51,419.78,839.65,29.11,82.29,299.0,49.77,61.17,112.59,144.5,538.21,106.68,52.14,170.8,67.29,131.86,150.51,230.34,84.92,52.44,380.21,369.69,283.36,137.52,217.37,237.51,219.89,180.5,3766.27,34.76,76.0,78.21,135.11,260.76,79.72,59.02,141.26,132.17,91.28,513.58,23.3,126.66
2019-09-10 00:00:00+00:00,56.03,30.23,98.26,210.38,216.7,50.19,26.71,87.3,111.5,421.34,787.98,29.45,80.96,297.0,49.43,61.66,112.25,140.0,531.44,103.69,53.52,165.26,66.41,133.09,148.75,231.94,83.99,53.3,381.32,342.06,272.33,136.08,211.46,228.43,218.12,183.18,3674.9,34.26,76.8,78.71,134.36,252.35,80.3,59.19,135.25,128.4,94.01,504.92,23.22,123.03
2019-09-11 00:00:00+00:00,54.91,29.76,99.93,214.59,223.59,51.56,26.89,85.32,112.81,425.0,799.21,29.5,80.75,290.69,49.45,59.81,112.91,141.14,528.44,102.0,54.74,165.65,65.59,132.66,150.65,234.01,85.24,54.0,381.55,341.43,269.95,136.12,213.09,226.71,220.06,184.33,3675.0,34.77,76.27,79.9,133.69,252.0,83.51,59.71,134.64,122.62,95.05,501.1,23.74,120.7
2019-09-12 00:00:00+00:00,55.45,30.21,100.33,211.08,223.085,51.25,27.02,86.53,114.32,425.0,805.45,29.76,80.88,289.89,49.77,60.3,113.89,141.94,538.88,103.89,54.25,168.03,67.57,132.48,149.61,234.87,86.35,54.58,386.63,345.14,276.4,137.52,212.98,232.39,220.74,184.27,3680.06,35.07,77.8,79.08,133.96,251.88,82.33,59.99,137.39,126.24,96.61,514.76,23.76,121.69
2019-09-13 00:00:00+00:00,55.95,30.69,102.24,212.13,218.75,51.35,27.09,86.75,111.71,425.52,787.86,29.87,81.81,291.9,49.49,61.86,113.52,141.3,536.8,102.6,54.45,167.52,67.86,133.09,150.32,235.56,85.82,53.62,384.86,330.29,276.32,137.32,212.28,229.64,218.49,181.94,3624.81,35.25,77.51,78.41,132.19,250.07,82.14,60.13,134.64,125.1,98.28,519.82,23.36,121.02
2019-09-16 00:00:00+00:00,55.78,30.83,102.13,212.13,219.9,50.92,27.2,84.26,113.0,423.25,799.87,30.44,82.18,288.69,49.03,63.28,113.53,139.98,549.93,103.62,53.45,166.08,68.15,132.75,151.19,234.94,86.3,53.34,392.66,334.35,274.08,136.33,213.33,230.0,218.31,180.21,3576.34,35.2,77.22,78.04,130.71,249.5,81.98,59.86,133.24,128.63,96.4,523.54,22.76,119.64
2019-09-17 00:00:00+00:00,55.35,30.99,101.56,216.13,220.7,51.2,27.24,86.08,113.8,425.15,825.75,29.97,83.44,291.41,49.69,61.65,114.46,141.59,558.91,104.82,52.74,163.74,67.93,132.0,152.6,236.78,86.7,53.1,393.98,342.48,276.25,137.39,218.16,240.15,222.22,181.07,3636.49,35.41,76.35,78.69,133.93,256.12,80.95,60.55,136.7,130.91,95.26,525.59,22.86,122.42
2019-09-18 00:00:00+00:00,55.12,30.42,102.31,217.59,222.77,52.09,27.31,85.53,120.38,425.42,834.97,29.5,82.57,292.43,50.36,61.3,114.65,141.62,561.0,104.34,52.86,164.35,67.84,132.88,157.98,237.64,87.6,54.15,397.04,344.0,275.1,138.52,216.76,233.75,223.9,179.98,3698.69,34.91,76.7,78.9,132.58,254.69,80.24,60.8,136.5,129.76,93.42,530.38,22.81,123.24
2019-09-19 00:00:00+00:00,55.01,30.29,102.13,219.05,220.96,51.68,27.14,86.31,121.8,427.42,832.09,29.66,82.23,287.83,50.87,59.75,115.08,141.34,569.03,104.91,53.06,162.68,67.75,132.3,157.22,236.86,87.37,53.79,393.43,342.75,275.91,141.07,216.57,235.39,224.9,176.94,3665.66,35.46,75.19,78.23,133.51,256.73,79.27,61.06,137.13,130.59,91.34,531.28,22.71,124.27
2019-09-20 00:00:00+00:00,54.76,30.05,101.57,216.57,217.73,50.96,26.72,84.63,121.06,420.35,834.66,29.81,82.58,286.36,51.58,60.04,115.21,141.05,566.45,104.08,52.75,161.62,67.36,132.04,155.5,235.31,86.33,54.1,388.25,338.18,271.17,139.44,214.08,225.73,225.72,172.69,3635.25,35.68,75.98,76.44,134.53,252.78,79.75,61.11,135.72,130.56,91.3,527.26,22.51,125.62
2019-09-23 00:00:00+00:00,54.18,30.64,101.16,216.73,218.72,51.76,26.77,86.9,119.34,421.51,843.29,28.9,81.795,287.57,52.2,59.35,115.63,140.95,581.71,105.04,53.19,159.66,66.92,131.61,157.58,238.24,85.69,54.89,387.67,335.55,273.15,139.14,215.38,225.96,225.28,174.84,3502.99,35.66,77.36,77.24,135.51,252.46,79.84,61.32,137.11,125.73,91.78,529.44,22.4,125.08
2019-09-24 00:00:00+00:00,53.96,29.52,101.59,213.86,217.68,51.16,26.53,86.74,118.66,417.53,824.49,29.56,81.69,287.91,51.93,57.37,117.09,140.85,572.04,103.76,53.34,160.58,65.94,132.56,156.5,235.86,86.01,55.2,389.17,336.1,271.12,137.38,210.58,225.61,228.51,172.53,3523.38,36.02,76.72,75.23,135.62,251.78,79.72,61.98,136.48,125.08,90.84,526.38,21.91,125.05
2019-09-25 00:00:00+00:00,54.94,29.54,101.85,215.64,221.03,51.93,26.49,86.08,121.52,416.66,819.22,29.9,81.04,288.51,52.52,57.78,116.88,142.84,579.25,103.94,53.93,160.59,66.24,132.58,160.59,241.6,87.04,55.56,390.43,333.51,272.75,139.36,213.73,227.06,229.37,178.23,3575.0,36.19,76.93,77.26,136.01,254.58,80.99,61.73,139.39,127.24,92.02,528.06,22.34,124.78
2019-09-26 00:00:00+00:00,54.22,29.47,102.66,220.08,219.89,52.15,26.3,86.38,123.4,411.0,817.57,31.0,80.91,288.26,52.41,56.0,117.55,143.21,583.02,105.07,54.3,160.02,66.48,133.25,161.95,242.83,87.13,55.57,392.92,332.0,273.89,139.54,213.18,223.55,231.72,177.34,3611.92,36.18,75.1,77.35,134.61,256.0,80.36,61.86,140.74,126.77,90.83,530.66,22.44,126.06
2019-09-27 00:00:00+00:00,52.33,28.72,102.5,217.09,218.82,49.43,26.11,87.48,121.79,406.21,818.83,30.28,79.71,285.95,52.14,56.32,117.5,141.31,576.62,102.61,54.48,156.84,65.68,132.52,158.48,230.08,85.02,54.72,387.87,324.71,269.13,137.73,205.88,215.89,231.26,171.76,3626.69,35.92,73.23,76.63,133.6,246.35,77.47,61.77,136.21,123.97,91.88,518.19,23.05,123.9
2019-09-30 00:00:00+00:00,52.92,28.99,103.65,221.36,223.97,49.9,26.0,88.0,123.24,412.12,840.47,30.68,80.33,288.11,52.71,57.07,117.36,140.67,576.8,103.59,54.7,159.0,66.88,133.01,159.45,231.11,85.88,55.85,390.06,327.5,271.57,139.03,204.83,217.75,232.99,174.07,3717.35,36.55,74.14,76.28,135.11,244.98,79.25,61.77,137.25,125.34,92.63,520.67,23.17,124.59
2019-10-01 00:00:00+00:00,52.9,28.76,101.1,216.73,224.59,50.02,25.26,88.69,121.12,405.6,828.84,29.48,79.53,283.93,52.04,56.66,117.32,138.27,569.59,103.15,54.4,158.12,66.96,129.01,158.29,230.39,84.78,55.72,384.19,325.01,270.94,137.07,201.49,216.23,232.03,174.0,3718.71,36.43,73.17,75.47,133.59,242.85,77.41,61.88,135.99,122.91,90.88,506.47,23.22,125.12
2019-10-02 00:00:00+00:00,52.25,28.31,100.24,216.04,218.96,49.46,24.2,85.6,119.82,410.75,809.98,28.31,77.43,285.11,51.4,55.6,116.45,134.42,561.52,100.96,54.44,156.77,65.65,126.58,155.05,228.0,82.96,57.82,378.16,318.73,264.48,134.65,196.81,212.7,229.11,173.04,3634.93,36.22,71.37,73.99,128.88,236.44,75.43,61.15,133.31,119.66,88.6,499.76,22.77,122.29
2019-10-03 00:00:00+00:00,54.07,28.68,101.1,220.24,220.82,49.64,24.25,84.65,119.68,416.67,815.29,27.97,79.22,289.0,51.34,55.87,116.5,136.5,575.75,103.05,54.92,158.56,66.52,127.04,156.96,229.05,83.0,58.51,380.06,336.86,268.29,136.28,199.56,217.84,230.17,181.31,3603.85,36.17,72.83,75.73,130.29,239.62,77.27,61.36,136.03,120.5,89.19,507.23,22.9,124.28
2019-10-04 00:00:00+00:00,55.44,29.01,103.32,224.63,227.01,50.88,24.49,85.6,122.4,427.72,823.93,28.86,79.99,291.67,52.54,56.0,118.77,138.04,581.65,105.7,56.12,160.84,67.36,127.8,161.11,233.27,83.63,59.49,384.95,346.95,274.06,138.12,203.56,221.01,233.59,181.97,3706.34,37.09,74.88,77.49,132.4,244.44,80.645,62.05,138.78,123.33,88.06,513.61,23.31,127.05
2019-10-07 00:00:00+00:00,55.41,28.93,102.58,223.12,227.06,50.65,24.75,86.31,123.12,430.04,814.16,28.63,79.76,293.41,52.33,55.67,117.79,137.76,577.31,104.59,56.23,160.2,67.52,128.13,161.05,232.14,83.8,59.33,383.78,347.79,272.19,137.12,208.21,220.79,232.55,184.33,3676.75,36.75,73.96,76.34,132.18,245.58,80.88,61.92,137.89,122.99,89.02,514.42,23.32,126.07
2019-10-08 00:00:00+00:00,54.13,28.23,102.33,216.63,224.4,49.31,24.87,85.1,122.985,428.07,805.88,27.89,80.15,291.89,52.92,54.2,117.62,136.07,569.5,103.11,55.24,157.52,66.59,126.73,154.52,227.7,81.84,59.14,382.12,346.67,267.07,135.67,205.76,214.51,229.97,177.23,3693.91,36.62,72.46,72.85,130.23,241.85,79.0,61.36,133.94,119.45,86.63,508.66,23.16,125.38
2019-10-09 00:00:00+00:00,53.43,28.46,101.04,220.49,227.03,50.84,25.59,86.6,121.8,429.28,827.29,28.09,80.48,296.9,52.65,55.21,118.06,139.52,575.0,104.7,55.73,161.09,67.67,129.06,157.48,233.13,82.7,59.02,384.61,355.27,272.24,138.24,209.65,219.47,233.36,180.71,3654.92,36.9,73.29,74.35,132.18,248.79,80.71,61.9,135.79,121.87,88.51,509.15,23.38,126.43
2019-10-10 00:00:00+00:00,53.69,28.38,100.7,220.67,230.09,51.01,26.02,87.41,122.54,426.93,827.75,28.35,81.055,297.14,52.5,55.82,117.79,141.51,572.2,105.14,55.68,161.14,67.97,130.45,157.4,234.62,83.05,58.85,386.88,359.09,273.83,139.1,211.05,222.65,232.0,183.03,3602.6,36.95,76.8,74.97,130.47,250.97,84.89,61.8,138.22,122.4,88.03,511.0,23.56,127.41
2019-10-11 00:00:00+00:00,54.82,29.75,101.46,224.16,236.21,51.75,26.45,90.53,124.41,423.16,830.35,28.41,81.37,297.6,51.99,56.44,117.23,143.93,566.61,105.68,56.62,162.92,68.31,133.5,160.22,237.09,83.16,58.52,381.47,348.19,275.91,139.68,214.1,225.33,229.54,185.99,3572.04,36.89,77.36,76.7,129.66,252.99,85.4,61.52,138.61,122.42,91.88,524.78,23.73,128.47
2019-10-14 00:00:00+00:00,55.01,30.53,100.45,225.26,235.87,51.935,26.84,90.03,123.33,422.96,828.13,27.78,81.68,297.52,52.29,55.67,116.61,143.33,567.5,106.02,56.1,164.14,68.15,132.0,159.0,236.28,82.46,58.98,382.61,349.43,276.38,139.55,214.47,225.11,228.9,186.53,3621.82,37.06,77.34,76.3,129.22,251.37,84.98,60.92,138.85,121.16,90.26,518.7,23.76,126.59
2019-10-15 00:00:00+00:00,55.56,30.72,101.79,226.82,235.32,52.91,27.86,92.42,123.36,432.92,826.74,27.08,81.74,298.39,52.63,56.72,115.55,144.96,571.65,106.89,57.01,164.86,69.24,134.18,162.56,242.05,82.23,59.73,382.75,349.32,278.56,141.575,218.69,227.08,227.54,196.37,3650.13,37.31,79.84,77.82,130.45,253.45,86.64,60.7,140.66,123.94,91.04,523.0,23.97,128.71
2019-10-16 00:00:00+00:00,55.59,30.81,103.41,222.18,234.37,51.56,27.51,92.44,123.67,438.1,823.25,26.92,81.38,298.78,53.67,57.01,116.04,145.18,567.89,106.55,57.24,164.77,69.27,134.29,159.64,234.76,81.34,61.17,382.84,340.42,278.27,140.41,217.15,225.98,229.91,194.21,3705.84,38.23,79.07,78.23,131.16,252.3,85.66,61.09,138.74,121.15,91.4,518.84,23.96,127.93
2019-10-17 00:00:00+00:00,55.59,31.14,104.13,220.87,235.28,52.14,27.7,92.73,123.97,441.93,829.07,27.39,81.02,302.4,53.49,57.85,117.28,146.7,571.84,106.19,58.45,163.24,69.71,135.42,161.51,236.1,81.71,61.05,377.06,349.7,276.51,139.69,218.77,229.03,231.09,194.29,3779.41,38.24,78.96,78.97,131.63,253.0,87.55,61.06,136.83,122.74,91.58,526.55,23.94,128.47
2019-10-18 00:00:00+00:00,54.54,30.97,103.95,218.43,236.41,51.68,27.01,94.28,123.91,440.05,841.48,27.15,82.32,302.86,53.97,58.69,118.15,144.68,576.41,105.67,58.92,160.13,69.74,145.25,159.69,233.7,81.62,61.71,372.48,352.88,270.63,137.41,217.3,224.4,232.48,190.49,3892.89,38.3,77.59,77.68,131.21,250.48,87.77,61.14,134.95,122.73,88.49,526.57,24.03,128.12
2019-10-21 00:00:00+00:00,55.51,32.03,105.03,218.78,240.51,52.64,27.04,96.02,124.06,438.16,851.54,27.46,83.62,301.08,53.17,58.66,119.02,145.51,577.35,104.44,58.24,161.35,70.14,146.7,164.0,238.46,80.84,61.02,374.05,353.4,274.3,138.43,219.29,226.15,232.8,196.01,3820.0,38.19,78.75,78.98,130.52,251.42,89.89,61.59,136.68,123.1,89.57,521.93,24.35,126.45
2019-10-22 00:00:00+00:00,54.52,31.51,105.25,214.32,239.96,51.98,27.08,94.18,122.41,437.23,831.07,27.37,83.13,299.97,53.3,59.21,119.41,139.33,569.93,100.79,58.47,155.13,69.28,145.06,162.82,234.91,79.29,61.61,373.68,340.65,261.26,136.37,213.2,216.38,236.24,195.61,3779.0,39.43,78.33,78.47,126.52,246.18,88.96,61.44,132.12,121.99,90.96,510.93,24.24,122.81
2019-10-23 00:00:00+00:00,54.8,31.36,104.37,216.08,243.18,50.53,27.24,94.63,123.04,435.56,788.19,27.61,83.04,297.32,53.34,59.12,120.65,139.37,566.62,101.1,58.38,156.27,69.57,145.85,158.72,233.18,79.24,61.67,373.09,342.18,260.85,137.24,211.97,218.33,236.0,195.09,3775.06,39.83,78.68,77.24,126.74,243.91,89.29,61.95,133.96,122.68,92.43,514.87,24.52,121.8
2019-10-24 00:00:00+00:00,55.44,31.72,113.66,221.52,243.58,55.07,27.43,95.12,124.45,435.07,798.34,27.09,84.63,297.05,53.98,58.05,121.25,137.69,563.34,103.45,60.77,161.24,69.89,145.5,168.74,265.6,80.04,61.97,374.74,349.46,268.75,139.94,215.58,222.58,237.55,196.86,3759.51,41.03,79.41,78.99,127.73,248.4,89.69,61.95,137.72,124.34,97.67,527.79,24.77,122.95
2019-10-25 00:00:00+00:00,55.26,32.71,113.33,220.25,246.58,55.72,27.64,94.77,124.86,462.19,787.87,26.92,83.94,296.5,53.71,57.83,120.27,137.9,565.74,102.51,60.36,161.34,69.35,144.49,169.94,270.05,79.98,61.81,370.73,344.07,270.19,140.73,216.01,222.2,236.88,204.54,3727.75,40.41,79.02,80.17,144.26,249.27,90.06,61.35,137.14,125.33,98.55,523.45,24.82,124.36
2019-10-28 00:00:00+00:00,54.56,33.69,115.32,223.63,249.05,56.95,27.66,94.98,125.99,467.09,782.61,27.3,83.98,298.94,51.82,57.84,118.12,136.69,567.13,102.46,60.67,162.2,69.7,143.65,174.78,281.25,80.81,60.27,371.84,348.87,275.93,144.19,216.29,225.03,233.23,206.79,3643.65,39.47,80.32,83.05,145.45,248.59,91.66,61.01,137.29,122.78,129.72,527.52,25.02,125.13
2019-10-29 00:00:00+00:00,54.0,33.03,115.43,222.3,243.29,55.52,27.69,95.35,126.18,464.07,763.82,27.49,84.68,295.86,51.56,58.95,119.04,135.84,567.52,105.35,60.73,163.2,69.2,143.63,170.28,276.49,86.39,59.47,371.1,351.49,274.29,142.83,220.4,228.07,232.6,202.92,3631.51,39.0,79.85,81.66,146.68,256.22,91.21,60.92,136.68,121.09,126.8,525.97,25.03,126.16
2019-10-30 00:00:00+00:00,55.87,33.13,116.51,225.19,243.26,55.21,27.53,94.77,127.38,468.78,775.52,27.79,84.0,299.84,52.19,58.97,121.56,135.01,571.16,106.3,60.87,165.54,70.12,142.56,172.96,277.56,86.69,60.19,378.64,359.15,277.15,144.61,218.24,229.14,235.46,203.0,3622.09,39.57,79.85,81.44,147.23,254.65,90.97,62.63,137.61,123.13,123.89,531.96,25.2,127.6
2019-10-31 00:00:00+00:00,56.03,33.93,116.04,220.15,248.76,54.26,27.47,93.17,127.91,467.86,778.16,27.05,82.64,297.11,52.37,58.6,121.48,136.71,566.78,106.14,60.05,169.18,70.02,140.78,169.04,271.04,86.23,59.6,376.68,368.59,276.81,143.37,220.69,234.56,238.34,201.02,3636.59,39.24,80.86,80.44,147.92,257.99,91.06,62.66,135.75,120.35,124.51,526.28,25.06,127.92
2019-11-01 00:00:00+00:00,55.82,34.89,118.19,220.0,255.82,55.46,28.54,94.86,131.2,476.48,768.63,27.47,82.91,296.09,53.3,59.54,119.66,138.7,562.24,106.85,61.4,172.35,70.7,146.19,172.42,278.26,85.33,60.88,379.17,366.14,279.05,143.72,220.5,245.91,235.71,202.59,3669.51,40.03,97.22,83.58,147.43,258.8,98.3,62.26,136.1,116.9,127.0,538.28,26.48,125.34
2019-11-04 00:00:00+00:00,55.71,36.29,118.13,217.47,257.5,55.74,28.78,95.42,131.8,473.5,751.77,27.76,82.14,296.82,51.15,61.48,118.59,134.8,543.2,105.29,61.96,169.27,69.74,149.36,174.02,278.1,85.78,59.31,374.48,358.4,276.33,144.55,218.0,245.79,229.6,210.5,3422.48,38.15,101.51,85.09,147.49,256.34,98.48,61.74,135.77,117.2,127.64,533.04,26.61,124.76
2019-11-05 00:00:00+00:00,55.54,36.15,117.1,217.96,257.13,55.88,29.51,95.49,135.81,473.25,740.76,27.61,82.25,299.18,50.71,62.44,116.58,133.25,527.19,104.0,62.0,166.53,68.49,149.76,171.98,277.95,83.18,58.36,373.63,343.73,269.0,144.46,213.06,238.47,227.11,209.61,3390.44,38.28,101.3,85.46,144.38,251.19,98.72,61.36,135.63,117.25,124.3,535.47,26.51,120.25
2019-11-06 00:00:00+00:00,56.36,35.93,116.58,218.73,257.24,55.82,29.44,94.27,132.96,469.03,744.31,27.84,81.86,301.57,52.05,70.51,116.35,135.18,531.88,104.91,61.82,167.06,69.36,151.4,172.52,275.51,85.13,59.22,379.79,347.81,269.86,144.06,215.8,241.28,227.49,207.63,3515.0,38.83,101.4,84.63,143.25,253.39,98.13,61.85,136.57,116.68,124.69,536.42,27.47,121.47
2019-11-07 00:00:00+00:00,54.55,36.28,115.27,225.22,259.43,55.94,28.91,94.09,132.93,468.44,737.34,27.8,81.62,305.21,51.03,69.19,114.73,133.89,522.5,109.65,61.56,168.99,69.7,153.83,171.95,274.11,86.0,57.29,378.75,349.6,272.79,144.26,218.27,246.68,223.09,208.34,3427.42,38.05,101.31,89.98,142.18,255.59,98.64,60.71,135.23,116.91,125.0,538.3,27.86,121.03
2019-11-08 00:00:00+00:00,54.3,36.29,115.65,224.31,260.14,56.03,28.97,93.88,133.52,469.75,731.62,27.44,81.46,302.62,51.15,69.85,114.9,133.96,530.31,110.61,62.06,170.26,69.64,153.31,174.21,272.68,87.2,57.8,381.86,347.15,274.89,145.96,218.13,245.0,222.08,207.78,3423.25,38.18,104.04,94.03,143.85,255.3,100.44,61.26,136.21,116.96,125.67,541.08,27.87,117.86
2019-11-11 00:00:00+00:00,52.52,36.31,115.66,227.35,262.2,56.59,29.51,94.16,134.11,473.5,743.37,27.55,82.97,300.84,52.65,69.43,114.09,134.94,535.0,110.25,61.67,171.99,68.9,153.18,174.43,271.26,87.67,58.97,381.38,359.74,277.0,146.11,218.05,245.0,222.22,208.18,3590.39,38.8,102.29,91.84,143.88,255.07,100.38,60.47,137.81,119.65,125.57,543.11,27.36,117.03
2019-11-12 00:00:00+00:00,51.95,36.71,114.7,230.21,261.96,56.42,29.5,95.26,133.82,474.07,757.27,27.58,82.3,300.5,54.27,69.93,114.86,135.11,531.24,110.65,62.38,171.86,69.26,152.51,174.42,270.01,89.01,58.52,386.3,365.93,277.14,147.07,217.46,246.18,223.22,209.61,3588.06,38.77,102.58,90.97,144.15,255.13,101.59,60.69,138.89,118.99,124.15,544.5,26.65,117.2
2019-11-13 00:00:00+00:00,52.33,37.52,116.72,229.0,264.47,57.12,29.5,95.88,135.48,480.16,753.3,28.31,83.6,302.9,54.33,69.3,117.52,135.96,540.73,111.33,62.68,173.58,70.21,154.23,176.35,272.46,89.49,59.31,387.69,374.36,278.07,147.31,218.74,249.21,227.91,208.57,3594.07,39.24,103.89,90.47,145.28,258.62,101.14,61.91,139.2,120.27,122.56,549.2,26.4,116.45
2019-11-14 00:00:00+00:00,52.7,38.35,117.19,229.37,262.64,56.96,30.22,96.84,132.82,479.97,749.2,28.44,85.82,304.59,54.26,68.93,116.89,137.66,544.71,114.1,63.15,177.5,71.55,153.33,176.6,275.09,90.44,59.74,390.16,379.22,279.63,148.06,218.86,250.0,229.87,209.79,3687.42,39.35,103.7,90.48,145.42,260.0,98.75,62.39,138.13,122.3,123.01,559.77,26.48,116.25
2019-11-15 00:00:00+00:00,53.44,38.56,119.12,235.15,265.76,62.06,30.86,98.0,136.55,475.6,754.66,28.81,85.99,303.66,53.5,70.83,116.71,138.4,550.41,113.91,63.06,179.23,71.38,153.54,177.86,283.68,91.03,59.35,393.55,381.06,280.78,149.97,220.15,250.0,231.42,204.19,3595.17,38.91,103.75,90.81,147.1,262.89,99.42,62.2,139.71,123.82,125.08,559.78,26.8,117.92
2019-11-18 00:00:00+00:00,52.73,39.88,118.41,238.67,267.1,62.35,31.06,99.73,137.64,474.07,771.31,29.05,86.0,304.54,54.63,71.04,116.89,139.49,558.21,114.5,63.57,179.63,71.17,154.66,177.0,282.7,91.39,60.04,392.76,389.52,280.86,150.34,221.38,252.59,232.16,212.28,3652.64,39.49,103.25,90.48,147.78,264.08,97.45,62.48,139.23,123.15,124.58,567.68,27.08,118.8
2019-11-19 00:00:00+00:00,53.28,41.29,119.21,242.42,266.29,60.94,31.01,100.15,137.8,478.97,766.78,29.32,86.38,302.24,54.14,72.41,116.19,141.34,564.96,116.04,62.24,181.72,71.88,154.16,175.99,276.76,91.71,59.64,390.81,400.17,285.31,150.39,223.87,257.5,232.66,207.99,3657.3,39.38,102.84,87.96,149.39,267.87,96.61,62.21,141.75,123.65,123.5,568.16,27.35,120.33
2019-11-20 00:00:00+00:00,54.085,40.98,117.5,245.49,263.19,59.65,30.83,99.57,137.7,479.08,775.94,29.49,84.92,300.57,54.57,72.5,117.06,139.9,568.76,115.35,61.95,180.51,72.01,152.0,173.67,274.13,91.66,59.73,392.7,404.49,285.38,149.62,223.91,256.37,235.22,211.18,3632.19,39.64,101.89,85.62,149.64,268.1,96.04,62.78,140.84,123.4,123.33,575.0,26.97,119.56
2019-11-21 00:00:00+00:00,53.69,39.52,118.52,246.38,262.01,56.44,30.61,98.18,137.59,474.65,773.46,28.22,87.85,300.27,53.91,72.09,115.9,137.99,560.17,114.08,62.56,178.39,71.62,152.87,161.59,263.9,90.05,59.1,390.26,393.89,284.45,149.48,224.14,255.62,235.14,210.18,3665.55,38.98,100.9,85.11,146.34,264.39,96.41,62.68,138.77,122.54,126.5,573.14,27.03,120.22
2019-11-22 00:00:00+00:00,53.04,39.15,119.05,246.38,261.78,55.94,30.55,97.58,136.44,468.5,772.61,28.73,89.26,299.31,54.11,72.48,115.72,138.12,557.58,113.92,62.95,178.65,71.85,151.93,158.49,261.98,88.5,58.78,390.74,392.33,282.57,149.59,222.95,257.97,233.38,210.89,3689.54,38.88,101.72,84.89,145.25,265.21,97.84,62.89,135.38,119.48,125.51,562.4,27.0,119.81
2019-11-25 00:00:00+00:00,53.73,39.79,119.81,249.42,266.37,58.28,30.96,97.83,138.02,466.06,786.51,28.85,89.94,299.05,54.82,73.39,115.38,138.84,553.85,114.74,63.77,179.65,72.23,154.02,163.35,269.01,90.03,59.43,389.98,397.18,287.61,151.23,225.74,264.01,232.56,221.21,3720.88,39.44,104.31,85.29,146.31,265.85,100.82,62.18,138.19,119.36,133.25,571.01,27.38,120.61
2019-11-26 00:00:00+00:00,54.17,38.99,122.16,252.48,264.29,57.57,31.29,98.64,136.99,467.31,815.84,29.06,90.8,301.24,55.39,72.58,116.47,141.3,554.68,116.22,64.8,180.52,72.81,154.57,162.13,269.56,90.71,60.45,392.5,401.9,289.38,152.03,226.73,259.77,234.92,217.0,3806.99,40.09,104.11,84.63,149.58,266.9,99.12,62.25,140.07,120.44,133.22,573.44,27.37,121.89
2019-11-27 00:00:00+00:00,54.48,39.41,121.56,255.45,267.84,58.29,31.26,98.31,136.45,473.78,816.75,29.18,90.23,300.76,55.3,72.69,116.92,141.33,565.19,116.32,64.38,181.06,72.9,154.56,165.65,270.94,90.98,59.75,394.24,406.43,291.7,152.32,226.53,258.18,233.07,218.24,3803.18,39.82,105.03,84.8,150.83,265.5,99.63,62.31,141.77,121.58,133.52,567.33,27.28,121.63
2019-11-29 00:00:00+00:00,54.83,39.15,120.03,254.69,267.25,57.9,30.96,97.26,135.05,470.01,813.92,28.87,89.0,299.81,55.35,71.77,116.39,139.64,566.85,116.24,63.26,181.1,72.65,152.42,163.86,266.83,90.84,59.65,391.03,403.82,292.23,151.38,226.67,259.19,233.82,216.74,3791.89,39.65,104.21,83.55,149.6,264.65,98.3,61.99,141.04,121.35,133.8,567.1,26.88,120.52
