date,AAP,ICE,K,REGN,XLNX,portfolio_value,port_val_chg_1_days,port_val_chg_5_days,port_val_chg_5_days_bin
2016-11-23 00:00:00+00:00,171.04,54.33,73.39,402.41,53.12,861.5223611371343,-0.001847844194566295,-0.0057269591561139865,0
2016-11-25 00:00:00+00:00,170.86,54.69,74.16,398.16,53.39,863.3165092341055,0.0020825322451329953,0.007001756588381092,1
2016-11-28 00:00:00+00:00,170.77,54.08,73.89,390.38,53.29,857.8458942058948,-0.006336743210278772,0.012394876851550274,1
2016-11-29 00:00:00+00:00,169.8,54.84,73.62,387.26,54.01,857.8467414158115,9.876015290011253e-07,-0.0009377411918248812,0
2016-11-30 00:00:00+00:00,169.72,55.4,72.0,379.24,53.98,850.9173535305156,-0.008077652511519151,-0.014134711816792267,0
2016-12-01 00:00:00+00:00,170.76,56.35,70.96,375.56,53.39,848.3844953113379,-0.002976620712538902,-0.015249593531682204,0
2016-12-02 00:00:00+00:00,170.14,56.65,71.17,372.71,54.22,849.7222665404025,0.0015768454473861215,-0.015746533916932925,0
2016-12-05 00:00:00+00:00,170.53,57.79,71.67,369.82,54.37,853.3769628823012,0.004301048102197669,-0.005209480343471795,0
2016-12-06 00:00:00+00:00,173.31,58.56,71.97,368.95,54.54,859.8878832062536,0.007629594665834016,0.002379378147515432,1
2016-12-07 00:00:00+00:00,176.78,59.08,72.65,362.01,55.3,867.0950652270574,0.008381536897496877,0.01901208340553806,1
2016-12-08 00:00:00+00:00,176.52,59.46,72.09,369.15,55.64,869.4903382320863,0.002762411067812609,0.024877685810374306,1
2016-12-09 00:00:00+00:00,175.58,59.66,73.11,372.83,55.91,873.6982611687117,0.004839528113884883,0.02821627203665744,1
2016-12-12 00:00:00+00:00,173.0,59.59,73.8,387.1,55.86,877.364401287187,0.004196116990746068,0.028108842221223895,1
2016-12-13 00:00:00+00:00,171.87,59.41,73.95,382.0,56.48,875.4033228828357,-0.002235192585286261,0.018043561235832062,1
2016-12-14 00:00:00+00:00,171.51,58.37,73.12,381.5,56.73,870.7071956197102,-0.005364529857689426,0.004165783588800487,1
2016-12-15 00:00:00+00:00,172.92,58.33,73.41,378.01,60.18,880.7571825744651,0.011542326749237386,0.012957986819367662,1
2016-12-16 00:00:00+00:00,171.91,57.92,73.29,378.85,58.46,874.1400203544327,-0.007513038043800324,0.0005056198522475075,1
2016-12-19 00:00:00+00:00,173.82,57.66,72.92,371.75,58.61,872.8229125946553,-0.0015067468930702876,-0.005176285572868866,0
2016-12-20 00:00:00+00:00,175.63,58.07,73.27,371.02,59.96,880.368394990813,0.008644917871973634,0.005671753782732436,1
2016-12-21 00:00:00+00:00,173.51,57.33,73.15,365.06,60.24,873.8569493636073,-0.007396273723880853,0.003617466077853404,1
2016-12-22 00:00:00+00:00,170.39,57.28,73.66,372.38,60.19,873.5662104221243,-0.00033270770655857707,-0.008164534215118757,0
2016-12-23 00:00:00+00:00,170.89,56.82,73.57,381.78,60.56,877.6314867818592,0.004653655683145574,0.003994172954134623,1
2016-12-27 00:00:00+00:00,171.84,57.28,73.85,385.95,61.24,884.0849038497103,0.0073532196201333555,0.012902950979570615,1
2016-12-28 00:00:00+00:00,170.42,56.65,73.43,378.75,60.63,875.1958305364607,-0.010054547108023781,-0.0058754545072081665,0
2016-12-29 00:00:00+00:00,170.28,56.49,73.96,373.72,60.74,874.5508754923502,-0.0007369265501586675,0.000794095794796057,1
2016-12-30 00:00:00+00:00,169.12,56.42,73.71,367.09,60.37,868.5204361966557,-0.006895469965997658,-0.005776063869309178,0
2017-01-03 00:00:00+00:00,170.6,56.22,73.37,379.7,59.07,870.8417169063937,0.0026726840417286013,-0.007736470235773507,0
2017-01-04 00:00:00+00:00,172.0,57.21,73.18,383.11,58.64,874.5713403035036,0.004282779895247835,-0.010760916179860414,0
2017-01-05 00:00:00+00:00,171.88,56.97,73.11,380.92,57.93,871.0658887651105,-0.004008193930956638,-0.004718877338365179,0
2017-01-06 00:00:00+00:00,169.63,57.34,73.13,358.68,59.05,862.8679758427121,-0.009411358001884751,-0.01335874215786581,0
2017-01-09 00:00:00+00:00,169.53,57.02,72.13,355.06,59.06,857.7220360115933,-0.005963762678865225,-0.012433098560524103,0
2017-01-10 00:00:00+00:00,169.92,56.77,71.66,373.0,58.53,862.0127872581792,0.00500249622422877,-0.01013838620361307,0
2017-01-11 00:00:00+00:00,173.43,56.84,71.87,364.47,58.5,864.3544656116803,0.0027165239171791367,-0.011682151267703,0
2017-01-12 00:00:00+00:00,174.47,56.72,71.92,364.44,58.03,864.5357645462411,0.00020975067726691776,-0.007496705247093227,0
2017-01-13 00:00:00+00:00,174.79,56.83,71.38,368.16,58.51,866.2696247938926,0.002005539063570705,0.003942258892918549,1
2017-01-17 00:00:00+00:00,173.0,56.46,72.03,363.24,57.73,861.0217917390103,-0.0060579672941100116,0.0038471154859922585,1
2017-01-18 00:00:00+00:00,173.98,57.31,71.98,362.95,58.14,864.9439283979385,0.004555211838491058,0.003400345311677544,1
2017-01-19 00:00:00+00:00,171.72,56.96,71.78,363.41,57.98,860.2043394838405,-0.005479648747724886,-0.0048014168873448115,0
2017-01-20 00:00:00+00:00,171.5,57.4,72.21,362.56,58.03,861.8746146290084,0.0019417190410480067,-0.0030781258871683814,0
2017-01-23 00:00:00+00:00,167.78,56.84,72.29,354.36,57.96,852.3176067959698,-0.011088628984800009,-0.016105860806607808,0
2017-01-24 00:00:00+00:00,168.29,57.46,72.61,347.96,58.915,855.1783432576425,0.003356420703811036,-0.006786644121475449,0
2017-01-25 00:00:00+00:00,167.5,57.96,72.31,348.93,59.56,856.2065176742275,0.0012022923927987872,-0.010101707679357474,0
2017-01-26 00:00:00+00:00,165.5,58.17,72.09,340.75,57.37,844.4995150228633,-0.013673106207092056,-0.01825708583428065,0
2017-01-27 00:00:00+00:00,164.37,57.88,73.0,346.5,58.49,850.0264433150775,0.006544619853410483,-0.013746977939512628,0
2017-01-30 00:00:00+00:00,164.63,57.94,72.67,344.5,59.1,850.2934597306313,0.0003141271870465978,-0.002374874165685381,0
2017-01-31 00:00:00+00:00,164.24,58.36,72.71,359.29,58.2,854.2314229734119,0.004631298991795374,-0.001107278138760437,0
2017-02-01 00:00:00+00:00,160.59,58.35,71.9,364.17,57.39,846.5207317467788,-0.009026466387520249,-0.011312441248121807,0
2017-02-02 00:00:00+00:00,162.34,58.39,72.77,360.56,58.14,852.1261107283573,0.006621667693845978,0.00903090596243561,1
2017-02-03 00:00:00+00:00,162.75,58.54,73.36,358.26,58.22,854.0684818891864,0.0022794409611142097,0.00475519156597648,1
2017-02-06 00:00:00+00:00,160.27,58.51,72.33,362.0,58.23,848.9313226919871,-0.0060149265616685765,-0.0016019610912633153,0
2017-02-07 00:00:00+00:00,159.18,59.93,72.85,357.69,58.09,849.8554387941833,0.001088564030439887,-0.005122715064726391,0
2017-02-08 00:00:00+00:00,162.73,57.04,73.49,353.25,58.23,849.3790579137552,-0.0005605434273668886,0.0033765577850388695,1
2017-02-09 00:00:00+00:00,164.83,57.58,76.44,360.0,57.94,864.0929719774284,0.01732314203721197,0.014043533109016515,1
2017-02-10 00:00:00+00:00,164.05,57.65,76.0,359.87,58.01,861.9590592066794,-0.002469540709104101,0.009238811037774353,1
2017-02-13 00:00:00+00:00,162.39,59.03,75.62,375.66,59.51,871.2544480945016,0.0107840259795835,0.02629556102574604,1
2017-02-14 00:00:00+00:00,164.37,58.65,75.92,376.52,58.75,872.5836550549468,0.001525624303384987,0.026743626296033884,1
2017-02-15 00:00:00+00:00,163.88,59.01,76.04,384.0,58.92,876.3283485214689,0.0042915008146540146,0.03172822588057045,1
2017-02-16 00:00:00+00:00,160.99,58.65,74.71,373.02,59.61,865.0163822597663,-0.012908365090309015,0.0010686469075482652,1
2017-02-17 00:00:00+00:00,161.58,58.4,72.9,371.18,60.06,860.3920930944237,-0.00534589778896688,-0.0018179124582760053,0
2017-02-21 00:00:00+00:00,161.15,57.96,74.74,371.61,60.27,864.9993627655475,0.00535484892074467,-0.00717940131339867,0
2017-02-22 00:00:00+00:00,159.68,57.73,74.49,370.22,59.81,860.0092764937616,-0.005768890113204028,-0.014410513523076873,0
2017-02-23 00:00:00+00:00,157.72,58.11,74.8,360.96,58.94,853.1642896360785,-0.007959201190933629,-0.02643308176036141,0
2017-02-24 00:00:00+00:00,157.33,58.3,75.23,361.01,58.99,854.4235339463934,0.0014759693128412188,-0.012245835490074963,0
2017-02-27 00:00:00+00:00,156.94,57.7,73.88,373.05,58.98,853.2886996437194,-0.0013281870847264843,-0.008255995734638533,0
2017-02-28 00:00:00+00:00,156.61,57.13,74.07,373.5,58.82,851.9711803299552,-0.0015440487074471765,-0.015061493680109783,0
2017-03-01 00:00:00+00:00,156.68,58.93,74.83,379.05,59.68,862.3747013149573,0.012211118433575363,0.0027504643099194315,1
2017-03-02 00:00:00+00:00,157.36,58.52,75.02,375.86,59.35,860.9785522885106,-0.0016189587012673812,0.009159153456558045,1
2017-03-03 00:00:00+00:00,155.35,58.74,74.47,378.66,58.74,856.5279000662372,-0.005169295112454897,0.002462907488191668,1
2017-03-06 00:00:00+00:00,154.25,59.02,74.22,381.93,58.81,856.2618922996224,-0.00031056520936934007,0.0034843923951466405,1
2017-03-07 00:00:00+00:00,151.99,58.63,74.14,372.52,58.75,848.2064376898037,-0.009407699539430103,-0.004418861490940951,0
2017-03-08 00:00:00+00:00,155.21,59.39,73.86,381.37,58.9,857.3340843604221,0.010761114588423437,-0.0058450427022606055,0
2017-03-09 00:00:00+00:00,155.15,60.06,74.1,390.14,58.9,862.7632200709785,0.006332578873971206,0.0020728365157578477,1
2017-03-10 00:00:00+00:00,153.97,60.26,74.19,388.23,59.55,862.6605022598318,-0.00011905678030443845,0.00715983938540754,1
2017-03-13 00:00:00+00:00,154.35,60.4,74.15,388.88,59.99,864.7257950021054,0.002394096793423728,0.009884712584548039,1
2017-03-14 00:00:00+00:00,153.71,60.21,74.23,391.1,59.72,863.8482748467284,-0.0010147958583506256,0.018441073377758244,1
2017-03-15 00:00:00+00:00,152.92,60.4,74.75,397.8,60.32,868.770200178453,0.005697673393626923,0.013339159175693283,1
2017-03-16 00:00:00+00:00,153.41,61.55,74.76,392.59,60.05,869.1852530968748,0.0004777476464277175,0.007443563745529236,1
2017-03-17 00:00:00+00:00,152.4,61.4,75.11,380.29,60.08,863.7709008779296,-0.0062292269681911705,0.0012871791570252533,1
2017-03-20 00:00:00+00:00,152.44,61.0,74.98,382.02,60.32,863.8841526928809,0.00013111325565162701,-0.0009733054270949504,0
2017-03-21 00:00:00+00:00,151.22,60.03,73.6,370.98,58.89,848.1866595517599,-0.01817083123030916,-0.018130053333436646,0
2017-03-22 00:00:00+00:00,151.27,59.8,72.71,369.14,59.07,844.8832009517275,-0.0038947306737625587,-0.027495187129828902,0
2017-03-23 00:00:00+00:00,150.78,59.87,73.11,365.02,58.84,843.3400455746871,-0.0018264718428560034,-0.029734981616522105,0
2017-03-24 00:00:00+00:00,149.73,59.85,73.0,373.0,58.63,844.0644374208803,0.0008589558268865538,-0.022814456283512086,0
2017-03-27 00:00:00+00:00,147.8,59.4,72.56,383.68,58.2,842.1720324301646,-0.002242014835381667,-0.025133138737451932,0
2017-03-28 00:00:00+00:00,148.36,59.83,72.66,382.55,57.97,843.1399447861489,0.0011493047960657865,-0.005950004882507853,0
2017-03-29 00:00:00+00:00,149.67,59.3,73.08,394.14,58.02,849.7635419096617,0.007855869199973498,0.005776349858106711,1
2017-03-30 00:00:00+00:00,148.67,60.03,72.54,386.18,57.88,844.8263399858333,-0.005810089136953467,0.0017623904129127066,1
2017-03-31 00:00:00+00:00,148.26,59.87,72.61,387.51,57.89,844.6621675756877,-0.00019432681294995202,0.0007081570177673857,1
2017-04-03 00:00:00+00:00,145.5,59.32,72.37,383.19,57.18,835.444871774709,-0.010912405166001227,-0.007987869932041924,0
2017-04-04 00:00:00+00:00,143.04,59.41,72.27,382.92,57.13,831.625321053181,-0.004571876434425026,-0.01365683574141241,0
2017-04-05 00:00:00+00:00,142.74,59.97,72.75,377.36,56.65,830.4216625789239,-0.001447356692714341,-0.02276148407976064,0
2017-04-06 00:00:00+00:00,142.56,60.24,72.41,379.48,56.34,829.7721574456004,-0.0007821389573418047,-0.017819262761723742,0
2017-04-07 00:00:00+00:00,142.05,60.78,72.59,380.55,56.48,831.4731308566237,0.002049928279420188,-0.015614570209671608,0
2017-04-10 00:00:00+00:00,142.84,60.4,72.27,373.26,55.99,826.7928645484707,-0.005628884607890128,-0.010356167735950272,0
2017-04-11 00:00:00+00:00,143.46,60.29,72.15,367.07,55.96,824.604634966707,-0.002646647879525177,-0.00844212641046449,0
2017-04-12 00:00:00+00:00,141.74,59.83,72.33,366.33,55.1,819.3042583594319,-0.006427779304792658,-0.013387661618756819,0
2017-04-13 00:00:00+00:00,140.89,59.42,71.95,370.37,55.68,819.1477357639864,-0.00019104330759722732,-0.012804022870953724,0
2017-04-17 00:00:00+00:00,140.84,60.1,72.31,373.45,55.91,823.3299924574291,0.0051056195492527046,-0.009793627835941288,0
2017-04-18 00:00:00+00:00,140.91,60.27,72.98,366.06,56.49,824.342074430577,0.0012292543480980633,-0.0029642129522151617,0
2017-04-19 00:00:00+00:00,142.42,59.95,72.66,370.96,56.73,827.3730123933534,0.003676796389253889,0.0033572178826744015,1
2017-04-20 00:00:00+00:00,146.56,60.63,72.79,376.4,57.71,839.6000956203392,0.01477819924488033,0.024772039268473378,1
2017-04-21 00:00:00+00:00,146.84,60.41,72.42,370.12,57.69,835.9528433473392,-0.004344035085304676,0.020515356204555024,1
2017-04-24 00:00:00+00:00,147.1,60.58,72.77,371.93,60.65,845.8238943625676,0.011808143358544632,0.02732063948988417,1
2017-04-25 00:00:00+00:00,145.67,60.97,72.35,372.32,60.69,843.6224748539456,-0.0026026925028891368,0.02338883458870744,1
2017-04-26 00:00:00+00:00,145.78,61.1,71.49,371.39,59.99,839.3925502159738,-0.0050140018361936045,0.014527350593478205,1
2017-04-27 00:00:00+00:00,143.19,60.21,70.96,366.62,64.4,841.4948535058177,0.0025045531906413565,0.002256738529881286,1
2017-04-28 00:00:00+00:00,142.14,60.2,71.0,388.49,63.11,845.3801712897642,0.004617161670994907,0.011277344191660266,1
2017-05-01 00:00:00+00:00,140.53,60.4,70.15,396.17,63.36,844.6178122010663,-0.0009017943814968454,-0.0014259258570724631,0
2017-05-02 00:00:00+00:00,142.55,60.62,69.03,402.04,62.69,845.2286602448282,0.0007232242026367075,0.0019039148893711388,1
2017-05-03 00:00:00+00:00,142.82,60.33,68.94,407.03,62.61,846.4809700634645,0.0014816225212637146,0.0084447018807432,1
2017-05-04 00:00:00+00:00,144.81,60.87,70.4,434.31,62.94,866.1698566221659,0.023259691895052503,0.029322821183692005,1
2017-05-05 00:00:00+00:00,144.98,60.46,70.69,429.0,63.39,865.4761710995524,-0.0008008654622531086,0.02377155331089509,1
2017-05-08 00:00:00+00:00,146.97,59.09,72.7,423.38,64.57,872.1507903021409,0.007712077380603866,0.0325981499600676,1
2017-05-09 00:00:00+00:00,146.12,58.91,70.85,427.18,64.69,866.8829697132105,-0.006040034186181709,0.02561946901103651,1
2017-05-10 00:00:00+00:00,146.16,59.0,71.05,431.57,64.62,869.2497500440749,0.002730218972518683,0.02689815930404582,1
2017-05-11 00:00:00+00:00,145.95,59.07,70.69,440.43,64.58,871.3790091329216,0.0024495366133137075,0.006014008073508936,1
2017-05-12 00:00:00+00:00,145.02,58.79,70.83,442.05,64.3,869.8227837272482,-0.0017859340073178576,0.005022221030272389,1
2017-05-15 00:00:00+00:00,145.85,59.29,71.02,450.41,64.79,877.077089444266,0.008339981261392904,0.005648448865612332,1
2017-05-16 00:00:00+00:00,145.25,59.0,70.35,454.75,65.46,877.0089280547023,-7.771425155667089e-05,0.011680882766495815,1
2017-05-17 00:00:00+00:00,144.56,58.07,70.53,446.72,64.76,869.7538295338898,-0.008272548076454722,0.0005799017943799445,1
2017-05-18 00:00:00+00:00,148.51,58.59,70.08,457.33,65.61,881.3493387861654,0.013331943888640119,0.011442012658951839,1
2017-05-19 00:00:00+00:00,151.47,59.32,71.03,450.01,66.67,889.6733860151047,0.009444662703671503,0.02282143289325611,1
2017-05-22 00:00:00+00:00,147.37,59.46,71.31,460.99,67.52,891.3879328234189,0.0019271643226215218,0.016316517158395438,1
2017-05-23 00:00:00+00:00,140.66,59.87,71.61,461.37,63.97,874.8924362282149,-0.018505407116019,-0.002413307047149482,0
2017-05-24 00:00:00+00:00,133.02,59.94,72.52,458.24,64.44,866.876300493008,-0.00916242432014347,-0.003308440783093558,0
2017-05-25 00:00:00+00:00,131.97,60.44,72.68,455.7,65.43,868.395236636155,0.001752194796746931,-0.014698033549161549,0
2017-05-26 00:00:00+00:00,134.16,60.35,72.62,455.17,65.85,871.9750907597897,0.00412237881163624,-0.01989302538832438,0
2017-05-30 00:00:00+00:00,132.99,60.16,71.68,448.67,65.72,864.2926279721381,-0.00881041542248362,-0.03039675976480627,0
2017-05-31 00:00:00+00:00,133.63,60.19,71.6,459.06,66.71,871.5427932735101,0.00838855390723725,-0.003828634030882183,0
2017-06-01 00:00:00+00:00,137.1,60.34,72.94,466.02,66.65,883.2822047319639,0.01346969024247291,0.018925311753967167,1
2017-06-02 00:00:00+00:00,137.8,60.32,72.97,480.43,66.88,890.4985870965461,0.008169962358487659,0.02545309961165998,1
2017-06-05 00:00:00+00:00,135.57,61.7,72.95,480.26,67.15,890.7663208563562,0.00030065601865025826,0.021550191393876705,1
2017-06-06 00:00:00+00:00,131.3,61.55,72.84,477.73,67.61,884.2544423747177,-0.0073104228675576755,0.023096129431781964,1
2017-06-07 00:00:00+00:00,130.62,63.62,73.13,482.0,67.87,890.7695287568538,0.007367886515378341,0.022060575374765135,1
2017-06-08 00:00:00+00:00,125.92,63.79,72.25,485.9,68.07,883.8884554583085,-0.007724863813144189,0.0006863613045713368,1
2017-06-09 00:00:00+00:00,128.36,63.97,72.66,475.79,65.4,878.3120144935243,-0.006308987214786899,-0.013685111666213667,0
2017-06-12 00:00:00+00:00,130.95,64.43,73.08,476.23,64.23,881.4178639327237,0.0035361572971199795,-0.010494847756081782,0
2017-06-13 00:00:00+00:00,131.63,64.46,73.3,473.67,64.78,883.4745113295214,0.00233333981639694,-0.0008820210652283889,0
2017-06-14 00:00:00+00:00,130.59,64.67,73.49,476.84,64.88,884.4844848060882,0.0011431834915609507,-0.00705574646175533,0
2017-06-15 00:00:00+00:00,131.15,64.61,73.1,469.5,64.86,881.0952515094956,-0.003831874221440601,-0.0031601317242735405,0
2017-06-16 00:00:00+00:00,130.16,64.57,71.88,459.91,64.74,871.9756983727151,-0.010350246606319669,-0.007214197251375398,0
2017-06-19 00:00:00+00:00,129.6,64.77,71.76,471.67,65.9,878.7216987880289,0.0077364546143925406,-0.0030588955080453895,0
2017-06-20 00:00:00+00:00,123.58,64.52,71.09,495.33,65.26,875.2991445736166,-0.003894923977788234,-0.009253653219267077,0
2017-06-21 00:00:00+00:00,120.11,64.29,70.48,522.02,66.12,880.637755398352,0.006099184327817531,-0.004349120277196805,0
2017-06-22 00:00:00+00:00,120.7,64.15,70.41,526.53,66.58,883.8796185141904,0.003681267463228277,0.003160120316077819,1
2017-06-23 00:00:00+00:00,119.74,64.28,70.56,517.33,67.53,882.0364591696491,-0.0020853058560618143,0.011537891268884382,1
2017-06-26 00:00:00+00:00,121.79,64.35,70.99,515.91,67.36,885.3763739749529,0.0037865949537370103,0.007573131739096128,1
2017-06-27 00:00:00+00:00,121.96,65.38,69.34,502.12,65.1,871.8636962710442,-0.015262071703181612,-0.003924884793810479,0
2017-06-28 00:00:00+00:00,116.71,66.14,69.53,513.19,66.01,873.1606696101026,0.001487587273796942,-0.008490535117776421,0
2017-06-29 00:00:00+00:00,116.05,65.84,68.69,509.93,64.18,863.2700067095477,-0.011327426033711951,-0.023317215798331903,0
2017-06-30 00:00:00+00:00,116.59,65.92,69.46,491.14,64.32,859.5212290332313,-0.004342532055069626,-0.025526416626375892,0
2017-07-03 00:00:00+00:00,118.41,66.68,68.76,487.73,63.26,857.6298639933733,-0.002200486708147209,-0.031338660932423434,0
2017-07-05 00:00:00+00:00,105.21,66.18,67.7,497.0,64.71,842.0113034023091,-0.018211306819867157,-0.03423974756193382,0
2017-07-06 00:00:00+00:00,103.16,65.97,66.55,490.19,64.43,831.9251088835234,-0.011978692540148161,-0.047225627724382324,0
2017-07-07 00:00:00+00:00,101.93,65.92,66.52,496.5,65.35,834.7486469379606,0.0033939810498404555,-0.03303874749488811,0
2017-07-10 00:00:00+00:00,101.17,65.5,65.87,499.91,67.18,836.7852624397493,0.0024397949122283435,-0.026451896504121053,0
2017-07-11 00:00:00+00:00,100.25,65.42,65.34,492.0,67.55,831.6010478498537,-0.0061953942338568435,-0.030349708232315864,0
2017-07-12 00:00:00+00:00,100.94,65.87,65.74,496.99,68.28,838.4644392568374,0.008253226020733528,-0.004212371177370056,0
2017-07-13 00:00:00+00:00,103.22,66.88,66.02,505.05,67.85,846.6782375821799,0.009796239340362112,0.01773372211166424,1
2017-07-14 00:00:00+00:00,102.04,65.55,66.38,504.9,66.25,839.2397270491674,-0.008785522295050696,0.005380158599455065,1
2017-07-17 00:00:00+00:00,101.74,65.82,66.75,498.11,65.86,836.8543434093882,-0.002842314970200932,8.255519395428124e-05,1
2017-07-18 00:00:00+00:00,100.3,65.72,66.26,497.63,65.63,832.3976021395155,-0.005325587785941055,0.0009578562842378346,1
2017-07-19 00:00:00+00:00,100.87,65.72,66.35,506.79,65.59,836.9316907359374,0.005447022654519795,-0.0018280423702388138,0
2017-07-20 00:00:00+00:00,103.23,65.84,66.75,521.13,65.81,847.8299634817173,0.013021699221589689,0.0013602875902731792,1
2017-07-21 00:00:00+00:00,105.27,66.58,67.22,515.92,64.88,849.2921956779628,0.0017246762431475382,0.011978065747841438,1
2017-07-24 00:00:00+00:00,103.17,66.75,66.83,521.22,64.26,846.0300513980771,-0.0038410152553934873,0.010964522154843115,1
2017-07-25 00:00:00+00:00,105.29,66.38,67.57,513.45,64.46,847.9267682387513,0.0022419024448834257,0.01865594766169565,1
2017-07-26 00:00:00+00:00,106.7,66.34,67.31,515.63,65.32,852.0710950974104,0.004887599983743218,0.018089175650835454,1
2017-07-27 00:00:00+00:00,110.34,66.13,67.68,508.41,63.84,851.365808950884,-0.0008277315714433353,0.004170465330862294,1
2017-07-28 00:00:00+00:00,110.21,66.37,67.65,508.71,63.67,851.2837761259543,-9.63543802995348e-05,0.0023449885188238095,1
2017-07-31 00:00:00+00:00,112.01,66.71,68.0,491.62,63.26,847.9017639807308,-0.003972837542628227,0.002212347634177547,1
2017-08-01 00:00:00+00:00,114.05,64.82,67.46,472.0,63.56,838.3806104209576,-0.011229076249438696,-0.01125823381849611,0
2017-08-02 00:00:00+00:00,114.48,67.02,67.44,476.82,62.25,842.1038100359708,0.004440941940610621,-0.011697715271400178,0
2017-08-03 00:00:00+00:00,110.53,65.15,70.36,467.11,62.9,839.1044779773584,-0.0035617129656310142,-0.014401953713216287,0
2017-08-04 00:00:00+00:00,111.01,64.82,69.62,468.76,63.28,838.5024509007606,-0.0007174637871664169,-0.015014176921542388,0
2017-08-07 00:00:00+00:00,109.49,64.37,70.11,470.1,63.83,838.7611775917417,0.0003085580617006034,-0.010780242213527136,0
2017-08-08 00:00:00+00:00,109.39,64.55,69.22,469.68,63.16,834.5228979313496,-0.005053023165141113,-0.0046013856256420516,0
2017-08-09 00:00:00+00:00,109.18,65.73,69.04,474.09,62.74,836.8131325218224,0.002744363990670573,-0.006282690389350476,0
2017-08-10 00:00:00+00:00,106.13,65.16,68.75,460.08,61.77,822.57739168049,-0.017011851616658413,-0.01969610070095995,0
2017-08-11 00:00:00+00:00,107.34,65.01,68.81,466.59,62.42,828.3134030909537,0.006973217922687125,-0.012151482442133932,0
2017-08-14 00:00:00+00:00,109.32,65.39,69.86,474.54,63.17,839.9788280068201,0.01408334680126555,0.001451724814654165,1
2017-08-15 00:00:00+00:00,87.08,65.86,69.81,472.57,62.64,807.2446192864656,-0.03897027833193034,-0.03268727402507765,0
2017-08-16 00:00:00+00:00,91.51,66.06,70.07,468.54,62.71,813.3066576423577,0.007509543217829373,-0.028090470818288304,0
2017-08-17 00:00:00+00:00,92.85,65.15,70.1,464.02,61.32,808.159684810201,-0.006328452845912769,-0.017527477677005243,0
2017-08-18 00:00:00+00:00,93.26,64.59,69.95,467.98,61.02,807.9194243794276,-0.0002972932643007242,-0.02462108983800504,0
2017-08-21 00:00:00+00:00,95.19,64.55,70.2,469.74,61.13,812.26599098507,0.00537995061695784,-0.03299230420784505,0
2017-08-22 00:00:00+00:00,95.8,65.5,70.0,478.65,61.34,818.5057480626851,0.007681913494923087,0.01395008217728777,1
2017-08-23 00:00:00+00:00,93.54,65.02,69.91,477.15,64.01,820.1440660486551,0.002001596188967003,0.00840692541005117,1
2017-08-24 00:00:00+00:00,93.1,64.7,67.91,485.26,64.23,816.6478293324069,-0.004262954352754811,0.01050305364366122,1
2017-08-25 00:00:00+00:00,95.8,65.41,67.71,477.8,64.75,819.7566968293916,0.003806864336523219,0.014651550752176057,1
2017-08-28 00:00:00+00:00,94.66,65.3,66.78,479.22,65.18,816.7943123992627,-0.0036137361751195085,0.005574924303676676,1
2017-08-29 00:00:00+00:00,95.12,64.82,66.3,479.03,65.76,816.4055617278835,-0.0004759468393422672,-0.0025658785411983853,0
2017-08-30 00:00:00+00:00,96.81,64.83,66.05,487.12,66.09,822.0507308573659,0.006914662753564116,0.002324792542725884,1
2017-08-31 00:00:00+00:00,97.9,64.67,65.46,496.9,66.06,825.2437648323557,0.003884229835377173,0.010525878097264796,1
2017-09-01 00:00:00+00:00,98.06,65.1,65.45,504.0,65.99,828.9210905455808,0.004456047861169932,0.01117940695286146,1
2017-09-05 00:00:00+00:00,96.73,64.95,66.4,494.36,64.51,822.0810766197206,-0.00825170695241717,0.006472577171758864,1
2017-09-06 00:00:00+00:00,95.61,65.77,67.84,500.22,64.11,827.736477247199,0.0068793708897090244,0.013879027839220237,1
2017-09-07 00:00:00+00:00,93.53,64.3,67.75,471.92,64.32,810.989199811745,-0.02023261979603741,-0.013456019963736465,0
2017-09-08 00:00:00+00:00,94.03,65.34,68.45,471.49,63.67,814.1361014902744,0.003880325014512964,-0.013459857336017289,0
2017-09-11 00:00:00+00:00,94.4,65.71,68.77,445.11,64.72,808.7475168176177,-0.006618776225244094,-0.02433714615064897,0
2017-09-12 00:00:00+00:00,97.26,66.38,68.49,444.48,65.0,813.8178343355885,0.006269345392146963,-0.010051614760565264,0
2017-09-13 00:00:00+00:00,100.1,66.22,67.98,437.74,66.97,818.3078242802177,0.005517192859621822,-0.0113908873490004,0
2017-09-14 00:00:00+00:00,100.02,66.18,67.62,441.26,67.84,820.5941275155935,0.002793940333378764,0.011843471782457815,1
2017-09-15 00:00:00+00:00,99.51,65.38,68.32,433.45,68.33,818.4663234414819,-0.0025930042669860542,0.005318793679927714,1
2017-09-18 00:00:00+00:00,98.58,65.65,68.61,434.64,69.7,822.4622668782853,0.004882233174849926,0.016958011957346697,1
2017-09-19 00:00:00+00:00,94.85,66.32,65.87,431.38,69.82,809.5125702067593,-0.01574503438398156,-0.005290206170455947,0
2017-09-20 00:00:00+00:00,94.75,66.67,64.72,438.17,69.49,808.5143135325884,-0.0012331577184970799,-0.011968003307610608,0
2017-09-21 00:00:00+00:00,93.68,66.83,63.92,433.45,68.91,801.6811776021051,-0.008451471812079281,-0.023047873826185783,0
2017-09-22 00:00:00+00:00,95.59,67.05,63.36,432.72,69.33,803.954430875966,0.0028356076422553222,-0.017730592145192237,0
