date,ABBV,ADBE,AAP,ALB,AGN,AMZN,AEE,AMT,ADI,ANTM,AMAT,ARNC,AJG,BLL,BIIB,COG,CAH,CHTR,CLX,CTSH,CL,DE,EBAY,FMC,GILD,HPQ,INCY,IPGP,JKHY,J,SJM,KEYS,KR,LH,LDOS,MSCI,NFLX,NEM,NVDA,PM,REGN,RMD,ROL,SBAC,TMUS,TIF,TJX,TWTR,VRTX,ZTS
2016-04-08 00:00:00+00:00,58.47,94.07,156.11,64.85,236.0,594.6,48.78,105.71,58.8,143.74,20.79,,43.59,70.8,270.83,23.48,83.0,202.55,128.53,60.16,71.07,76.31,24.07,37.48,96.09,12.06,77.47,94.01,83.49,41.2,127.9,26.72,37.99,118.52,50.96,73.44,103.81,29.1,35.66,100.88,404.94,58.58,26.96,99.81,38.7,70.63,76.18,16.65,85.25,46.94
2016-04-11 00:00:00+00:00,58.5,92.95,154.77,65.25,228.37,595.93,48.68,106.01,58.6,140.9,20.94,,43.8,70.47,265.19,22.91,82.2,200.38,128.16,59.98,70.94,75.75,24.06,37.39,95.83,12.13,75.81,93.79,82.66,41.47,127.78,26.94,37.17,117.64,50.7,73.14,102.68,31.11,35.88,100.33,396.14,58.72,26.81,98.77,38.64,70.83,75.45,16.51,84.47,46.67
2016-04-12 00:00:00+00:00,59.9,93.42,156.5,65.3,222.57,603.17,48.71,106.17,58.8,142.87,20.93,,44.09,71.15,267.61,23.79,82.56,200.25,128.17,59.46,71.23,76.6,24.42,38.0,97.24,12.22,77.37,94.23,82.17,41.8,127.97,26.72,37.16,117.56,50.69,73.76,106.98,30.63,35.84,101.63,408.07,59.41,26.87,100.41,38.89,70.24,76.04,16.57,83.37,47.01
2016-04-13 00:00:00+00:00,59.06,94.53,160.49,65.0,220.4,614.82,48.3,106.23,59.8,143.55,21.31,,44.8,71.87,271.73,23.2,83.87,202.71,126.14,60.45,70.83,78.46,25.08,39.62,97.19,12.64,79.22,98.56,82.55,42.95,128.22,27.8,37.86,118.25,52.05,74.07,109.65,29.48,36.74,100.33,410.52,60.19,27.02,101.46,38.85,71.8,76.63,17.37,85.18,47.5
2016-04-14 00:00:00+00:00,59.28,94.44,160.94,65.45,216.39,620.75,48.35,105.2,59.44,143.21,21.48,,44.69,71.85,270.56,22.81,83.91,200.81,126.55,60.36,70.8,77.66,25.21,39.52,98.19,12.55,78.54,97.85,82.25,42.38,127.4,27.32,37.07,119.01,51.14,74.35,110.42,28.68,36.84,99.76,406.83,59.46,26.84,100.86,38.81,71.01,76.33,17.53,87.08,47.67
2016-04-15 00:00:00+00:00,59.51,95.16,161.19,65.37,217.16,625.89,48.73,105.78,58.66,142.91,21.47,,44.94,72.28,268.5,23.03,84.25,203.06,126.42,60.07,71.25,77.44,25.22,39.9,98.29,12.52,77.78,96.14,82.41,42.16,128.4,27.14,36.91,119.56,51.92,74.64,111.51,29.37,37.13,100.11,406.73,59.75,27.09,101.59,39.29,71.18,77.3,17.58,81.75,48.11
2016-04-18 00:00:00+00:00,59.88,96.55,160.94,65.49,219.91,635.35,49.08,105.54,58.7,142.59,21.56,,45.3,74.63,272.92,23.41,84.57,201.58,126.5,60.38,71.32,78.32,25.31,40.13,99.2,12.67,77.89,97.36,82.47,42.6,129.38,27.1,36.68,118.82,52.32,75.6,108.4,29.46,36.97,100.6,422.38,59.9,27.11,102.22,39.25,71.18,77.63,17.31,83.22,48.57
2016-04-19 00:00:00+00:00,60.17,96.52,160.79,65.34,225.67,627.9,49.12,105.5,58.23,144.4,21.2,,45.33,74.99,271.0,23.48,85.59,204.63,126.56,59.85,71.67,82.36,24.3,41.81,99.44,12.78,76.77,97.57,83.33,42.96,129.53,27.26,36.23,118.99,51.63,75.93,94.34,30.91,36.31,99.28,413.78,59.67,27.04,101.86,39.845,71.76,77.72,16.92,83.21,48.56
2016-04-20 00:00:00+00:00,60.48,96.33,158.39,65.65,227.94,632.99,47.59,104.82,59.18,145.52,21.14,,45.37,75.33,265.89,23.52,87.2,198.23,124.8,60.09,70.31,84.26,24.66,42.8,100.11,12.8,78.49,98.98,83.09,43.38,128.54,27.16,36.95,119.01,51.63,75.56,96.77,30.45,36.45,98.13,399.75,60.02,27.16,103.42,40.15,72.22,77.62,17.4,84.11,48.47
2016-04-21 00:00:00+00:00,61.37,96.37,157.13,65.64,227.49,631.0,46.47,102.57,58.81,145.91,20.945,,44.75,75.16,279.6,22.83,86.82,199.7,121.13,60.05,68.98,82.8,24.69,42.8,101.74,12.59,77.56,98.01,82.1,43.38,124.58,27.07,36.47,121.0,51.08,75.16,94.98,32.19,36.41,96.42,409.57,60.44,26.76,103.0,40.25,72.18,77.01,17.51,86.81,48.44
2016-04-22 00:00:00+00:00,61.42,94.79,158.4,66.24,229.14,620.5,46.55,104.19,58.48,147.52,21.1,,45.03,75.84,282.7,23.26,86.91,197.91,122.45,60.44,69.06,82.8,24.4,42.95,101.93,12.61,76.77,99.45,81.88,43.77,126.15,27.43,35.58,121.77,51.62,75.39,95.9,31.23,36.27,96.92,404.38,60.72,26.94,103.74,40.22,73.03,76.53,17.23,86.8,48.64
2016-04-25 00:00:00+00:00,60.97,95.8,157.39,66.59,224.85,626.2,46.97,104.18,58.43,146.09,20.94,,44.91,74.7,284.85,22.29,86.35,207.01,123.63,60.21,69.42,82.41,24.22,42.67,102.29,12.57,76.55,98.55,81.89,43.61,127.43,26.92,36.77,125.1,51.32,75.34,93.56,31.11,36.45,97.53,406.92,61.16,26.76,103.49,41.18,72.09,76.5,17.09,85.66,47.32
2016-04-26 00:00:00+00:00,60.93,96.15,158.28,67.76,219.94,616.88,46.81,104.77,59.33,147.07,21.27,,45.07,75.06,281.7,22.81,86.58,210.07,123.76,60.63,68.96,83.42,24.49,43.27,101.33,12.73,74.43,101.02,82.23,44.38,127.31,27.29,36.4,126.74,51.84,75.97,92.43,31.97,36.48,97.24,406.66,60.95,26.77,104.33,39.33,72.6,77.16,17.75,84.14,47.61
2016-04-27 00:00:00+00:00,60.7,95.64,159.27,67.86,220.07,606.57,47.26,104.49,59.64,144.76,21.42,,45.14,74.86,280.06,24.07,86.54,206.43,124.78,60.58,69.31,84.71,25.27,44.1,100.72,12.76,73.19,102.69,82.13,44.95,127.94,27.12,36.31,127.0,50.64,76.36,91.04,32.1,37.31,97.27,390.28,56.65,26.54,104.82,39.7,73.36,77.74,14.86,84.5,47.46
2016-04-28 00:00:00+00:00,61.2,93.64,155.87,66.42,218.85,602.0,47.69,104.13,57.86,144.0,20.81,,44.43,72.93,281.08,23.58,78.51,209.75,124.77,59.73,71.16,83.93,24.62,43.52,97.0,12.57,72.34,86.47,81.94,44.5,127.78,26.45,35.92,125.57,49.86,75.29,90.28,32.99,36.2,97.35,391.3,56.5,26.88,104.05,39.76,72.05,76.89,14.64,86.75,47.19
2016-04-29 00:00:00+00:00,61.0,94.22,156.1,66.16,216.56,659.59,48.0,104.88,56.32,140.77,20.47,,46.04,71.38,274.99,23.4,78.46,212.24,125.23,58.37,70.92,84.11,24.43,43.26,88.21,12.27,72.27,86.67,81.03,44.58,126.98,26.08,35.39,125.32,49.61,75.94,90.03,34.97,35.53,98.12,376.71,55.8,26.87,103.04,39.28,71.35,75.82,14.62,84.34,47.03
2016-05-02 00:00:00+00:00,61.44,94.9,155.46,67.9,218.11,683.85,48.14,105.51,57.01,140.48,20.31,,46.9,72.05,273.69,24.24,79.5,216.53,126.96,58.37,72.37,84.29,24.26,43.62,89.0,12.12,74.36,86.59,82.35,44.88,127.68,26.0,35.43,125.86,49.69,76.0,93.11,34.34,36.0,98.56,384.52,56.13,27.03,105.19,39.99,72.04,77.8,14.4,83.0,48.03
2016-05-03 00:00:00+00:00,61.77,93.66,156.01,67.33,214.82,671.32,48.55,104.16,56.23,141.42,20.1,,46.39,71.55,273.71,23.88,79.24,212.67,129.43,57.65,71.85,83.4,23.98,47.32,87.17,11.71,72.09,85.57,81.45,45.07,126.82,26.0,35.2,125.33,49.21,74.89,91.54,33.83,35.57,98.52,371.32,55.64,27.0,99.03,39.66,71.06,77.03,14.01,82.16,48.15
2016-05-04 00:00:00+00:00,61.46,92.94,155.84,66.59,214.62,670.9,48.73,105.51,55.83,138.73,19.85,,47.06,72.04,263.12,23.84,77.51,212.43,129.25,57.54,71.88,82.18,23.8,47.44,85.6,11.59,68.69,84.6,83.08,44.45,128.15,25.91,35.0,124.18,48.73,74.75,90.79,32.35,34.76,98.78,360.64,56.03,27.0,99.79,39.1,70.47,77.01,14.84,80.63,47.05
2016-05-05 00:00:00+00:00,62.34,93.5,148.74,67.1,210.34,659.09,48.88,106.31,55.69,137.07,19.85,,47.08,71.83,264.62,24.19,78.55,212.02,128.94,57.59,71.47,81.2,23.81,47.54,85.86,11.45,70.41,83.88,82.81,46.59,128.38,25.83,34.92,124.49,48.88,74.8,89.37,32.86,34.97,99.18,377.73,56.41,27.04,99.96,39.25,70.02,76.54,14.12,84.0,48.24
2016-05-06 00:00:00+00:00,62.51,94.3,150.52,68.63,201.65,673.95,48.19,106.57,55.47,137.25,19.87,,46.96,71.44,263.61,23.81,76.85,212.92,130.46,60.55,71.82,81.45,23.82,48.0,84.68,11.59,70.69,83.77,83.6,48.65,129.27,25.98,34.55,124.29,49.21,75.38,90.84,34.13,35.33,100.32,369.95,56.48,27.33,100.93,39.49,69.29,76.61,14.4,85.54,47.34
2016-05-09 00:00:00+00:00,63.7,94.61,151.53,67.28,213.71,679.75,48.43,106.65,55.23,138.44,19.89,,46.91,72.02,270.17,24.01,78.47,213.48,131.68,60.82,71.76,80.58,24.02,46.6,85.67,11.43,72.86,84.53,84.1,49.24,129.42,25.72,35.84,124.94,49.09,76.41,90.54,31.83,35.28,100.39,375.47,56.84,27.29,100.21,39.9,69.35,77.79,14.2,88.06,47.5
2016-05-10 00:00:00+00:00,63.74,96.52,152.29,67.86,225.0,703.07,48.66,107.18,56.1,140.16,19.98,,47.74,72.16,273.27,24.62,78.47,216.49,132.84,61.74,72.2,83.81,24.16,47.14,86.18,11.61,73.49,85.77,84.75,50.43,131.28,26.21,35.24,126.7,49.78,77.15,92.89,33.03,35.96,101.89,385.87,57.55,27.6,102.14,40.81,70.72,76.63,14.63,89.08,46.56
2016-05-11 00:00:00+00:00,62.7,96.1,148.13,74.65,222.71,713.23,48.15,105.73,55.75,139.57,20.01,,47.14,72.16,267.25,24.5,76.96,217.22,132.19,61.1,71.98,83.9,23.74,47.0,83.9,11.69,70.62,84.48,83.59,50.07,130.46,25.84,34.71,126.73,48.84,76.59,90.02,33.88,36.06,101.8,371.86,57.55,27.26,101.67,40.82,66.48,74.03,14.59,83.63,46.0
2016-05-12 00:00:00+00:00,62.49,95.96,150.0,75.87,216.02,717.93,48.12,106.56,54.9,136.08,19.63,,47.49,72.84,262.71,24.4,77.0,213.96,132.88,61.13,72.65,84.15,23.58,46.99,82.76,11.56,70.54,83.19,84.43,49.81,131.51,26.27,34.89,125.76,49.43,75.69,87.74,33.21,35.57,102.18,365.64,57.81,27.66,101.18,40.72,66.37,74.28,14.08,82.1,46.25
2016-05-13 00:00:00+00:00,62.0,95.97,145.56,76.16,223.35,709.92,48.07,105.7,54.72,135.51,19.61,,47.13,72.14,262.03,23.81,76.25,214.58,131.98,61.35,71.67,82.47,23.78,46.0,82.7,11.5,73.21,82.14,83.69,49.14,130.57,25.98,34.86,126.82,48.93,75.11,87.88,34.07,40.98,100.89,369.46,57.44,27.27,100.0,40.64,64.43,72.68,14.1,81.38,46.39
2016-05-16 00:00:00+00:00,62.45,97.23,148.14,77.81,225.02,710.66,47.9,106.48,55.43,137.23,19.85,,47.41,73.11,266.26,23.77,77.39,203.6,132.0,61.81,72.02,83.63,23.8,47.0,83.61,11.64,76.47,82.83,84.71,50.12,130.83,26.27,34.76,127.44,49.6,74.99,89.12,35.42,42.19,101.71,391.95,58.1,27.24,99.89,40.62,65.17,75.19,14.29,82.14,46.77
2016-05-17 00:00:00+00:00,60.25,95.93,144.08,76.17,227.58,695.27,47.32,105.36,55.37,136.21,19.64,,47.19,71.71,263.52,23.87,77.1,203.36,129.43,61.64,70.85,83.2,23.27,47.15,82.76,11.53,75.55,80.81,83.82,49.32,127.74,26.21,34.46,126.19,48.51,74.51,88.63,35.55,42.28,99.84,386.38,57.23,27.11,99.2,40.72,64.89,75.59,14.34,80.71,46.5
2016-05-18 00:00:00+00:00,60.46,96.7,143.81,76.17,229.25,697.45,46.82,104.55,55.82,136.08,19.92,,47.57,71.75,264.29,23.17,77.83,227.41,128.14,62.02,70.13,82.6,23.69,45.64,82.88,11.57,77.53,81.61,83.57,49.4,126.72,26.21,34.37,126.28,48.79,74.98,90.5,33.52,43.36,98.95,390.28,56.9,27.25,98.45,40.68,63.96,74.72,14.14,81.71,46.96
2016-05-19 00:00:00+00:00,59.28,95.88,143.54,75.77,226.89,698.52,47.35,103.77,55.7,133.79,19.91,,47.62,71.42,258.72,23.19,77.33,227.57,129.98,62.01,70.43,82.25,23.42,45.71,82.14,11.44,76.04,81.11,82.85,48.92,127.08,25.99,34.83,126.1,48.53,75.29,89.55,34.14,43.55,98.36,383.3,56.84,27.45,97.44,40.81,63.28,75.8,14.15,81.01,46.43
2016-05-20 00:00:00+00:00,59.69,96.88,146.39,76.36,229.49,702.8,47.24,104.01,56.54,135.73,22.66,,47.78,71.77,263.66,23.17,77.41,233.11,128.83,62.94,70.02,77.74,23.65,46.5,82.64,11.66,77.65,82.37,83.06,49.22,126.6,29.94,34.62,126.61,49.44,75.99,92.49,33.73,44.33,98.04,386.0,57.62,27.59,97.3,41.7,64.67,75.44,14.43,84.7,47.06
2016-05-23 00:00:00+00:00,59.3,96.62,145.87,76.37,225.51,696.75,46.69,104.16,56.76,133.18,22.9,,47.6,70.95,264.85,23.34,76.74,225.0,129.05,61.74,70.08,77.88,23.46,47.44,83.33,11.67,80.68,82.91,82.21,48.64,126.94,30.13,34.8,126.6,48.89,76.31,94.89,33.83,44.4,98.28,392.64,57.42,27.52,97.63,41.64,63.96,74.7,14.41,84.42,46.4
2016-05-24 00:00:00+00:00,60.7,99.63,149.34,76.34,228.89,704.2,47.24,105.3,58.22,128.48,23.49,,48.13,71.76,272.94,23.3,77.46,228.38,130.07,62.91,70.87,79.64,24.05,47.33,86.22,11.91,81.27,84.67,84.01,49.0,127.93,30.42,35.52,128.16,49.83,78.94,97.89,31.74,45.36,98.84,397.7,58.13,28.32,98.48,41.87,63.85,75.24,14.03,88.42,47.29
2016-05-25 00:00:00+00:00,61.22,99.61,153.53,78.87,227.85,708.35,47.11,106.17,58.27,130.96,23.66,,48.14,72.09,279.7,23.99,76.73,225.6,129.36,62.6,70.67,80.49,24.035,48.38,86.51,12.2,83.16,85.2,83.63,50.02,128.79,30.49,34.94,127.58,49.49,78.58,100.2,32.38,45.17,99.05,394.49,57.72,28.03,98.54,42.12,63.89,75.32,14.41,89.56,47.0
2016-05-26 00:00:00+00:00,61.9,99.37,156.66,79.04,232.36,714.91,47.83,105.3,58.29,129.61,23.73,,48.01,71.83,282.0,23.69,77.29,219.04,129.54,62.26,70.49,80.27,24.12,47.85,85.29,13.04,81.78,85.47,83.49,50.02,129.47,30.48,35.59,127.31,49.76,78.45,102.81,32.45,45.65,99.01,393.54,58.22,28.2,98.7,42.63,62.55,75.92,14.3,89.19,47.33
2016-05-27 00:00:00+00:00,62.71,100.14,156.31,80.09,235.94,712.24,48.11,106.06,58.44,130.7,24.44,,48.2,72.27,282.79,23.61,78.15,219.97,129.7,62.46,70.59,80.5,24.36,48.12,85.82,13.17,84.53,86.49,84.34,50.15,129.22,30.72,35.71,128.01,49.96,79.32,103.3,31.96,45.9,99.18,396.22,58.44,28.42,98.85,42.54,62.54,76.65,15.1,90.38,47.18
2016-05-31 00:00:00+00:00,62.93,99.47,153.84,78.5,235.75,722.79,49.55,105.78,58.5,132.16,24.42,,48.34,72.3,289.73,23.97,78.95,218.94,128.54,61.44,70.41,82.29,24.46,47.49,87.06,13.38,84.41,86.38,84.43,50.69,129.15,30.63,35.76,127.95,49.4,79.79,102.57,32.41,46.72,98.68,398.93,59.06,28.42,99.4,42.76,61.96,76.12,15.22,93.15,47.42
2016-06-01 00:00:00+00:00,62.83,100.04,153.34,79.68,242.4,719.44,49.43,105.47,58.65,132.51,24.38,,47.9,71.92,286.82,24.67,78.72,227.5,129.89,61.13,71.2,82.83,24.07,47.69,86.58,13.44,85.18,87.87,84.55,50.88,129.72,30.84,36.42,128.24,49.75,78.71,101.51,32.66,46.81,99.4,404.31,59.17,28.55,98.36,42.62,62.33,76.6,15.02,93.9,47.85
2016-06-02 00:00:00+00:00,65.09,100.17,152.15,79.84,247.12,728.24,49.1,106.56,58.28,133.29,24.52,,48.25,73.68,289.73,24.74,79.89,227.82,129.83,61.34,71.42,84.06,24.25,48.01,86.72,13.54,87.71,87.99,85.27,50.78,130.4,31.39,36.44,129.56,50.08,78.65,101.25,32.35,47.14,99.26,407.13,59.55,28.69,101.75,43.19,63.23,77.0,15.2,95.82,48.13
2016-06-03 00:00:00+00:00,65.0,98.7,150.71,80.0,246.96,725.54,50.0,106.97,58.11,131.84,24.39,,47.86,74.24,290.23,24.23,79.79,224.95,129.92,60.12,71.6,85.57,23.98,48.85,86.15,13.44,84.96,87.81,84.81,51.5,131.72,31.42,36.25,128.9,49.4,77.11,99.59,35.4,46.48,101.12,400.75,59.54,28.68,102.0,43.63,63.18,76.43,15.2,93.96,47.93
2016-06-06 00:00:00+00:00,62.82,99.12,150.24,80.96,247.21,726.73,49.54,107.2,57.09,132.44,24.17,,47.82,74.3,289.84,24.51,80.42,221.68,129.33,60.35,71.84,87.48,23.99,49.67,87.6,13.67,85.49,87.48,84.99,51.96,131.93,31.57,36.02,129.98,49.61,77.36,100.74,35.43,46.24,100.32,403.89,59.86,28.84,102.15,43.07,63.01,76.0,15.27,96.09,48.41
2016-06-07 00:00:00+00:00,63.1,98.52,151.71,81.29,249.52,723.74,49.48,107.87,57.79,132.92,24.17,,47.88,74.52,252.86,25.43,80.0,220.8,129.36,60.73,71.59,87.31,24.28,49.73,87.5,13.69,82.44,87.23,85.01,51.77,132.53,31.33,36.29,129.58,49.3,77.88,99.89,34.95,46.33,100.46,394.47,59.88,28.78,104.42,43.74,64.3,76.26,15.0,94.77,48.35
2016-06-08 00:00:00+00:00,61.73,98.68,153.52,81.21,249.95,726.64,49.68,107.56,57.78,134.2,24.23,,47.92,74.96,254.17,25.03,79.66,223.08,130.11,61.62,72.0,87.18,24.23,50.45,87.42,13.87,82.9,87.1,85.44,52.61,132.71,31.7,36.52,131.48,49.66,78.05,97.86,35.38,46.18,101.72,388.97,60.23,28.77,104.11,43.91,64.0,76.97,14.95,94.59,48.45
2016-06-09 00:00:00+00:00,60.75,98.07,156.78,80.26,247.4,727.65,50.89,109.07,57.56,133.75,24.42,,48.36,74.88,250.46,25.9,79.29,222.97,130.91,60.99,72.34,86.95,24.33,50.35,85.77,13.84,81.61,86.33,85.78,52.51,143.23,31.26,36.58,131.19,49.37,78.07,97.09,35.9,47.38,101.78,381.08,60.5,28.8,103.84,43.08,62.52,77.31,14.6,92.49,48.14
2016-06-10 00:00:00+00:00,61.0,97.09,153.02,79.83,240.93,717.91,50.96,108.79,56.96,131.52,24.07,,48.03,73.68,246.13,25.05,78.53,223.53,131.77,60.27,72.12,85.67,24.07,49.66,84.45,13.51,80.41,84.69,84.52,51.56,144.24,30.64,36.81,130.3,48.47,76.72,93.75,35.79,46.2,101.3,372.03,59.8,28.6,101.02,41.93,61.77,76.97,14.02,91.49,47.39
2016-06-13 00:00:00+00:00,59.93,96.96,152.55,78.15,243.55,715.24,50.76,108.93,56.87,130.68,23.94,,47.57,72.02,244.35,25.09,78.2,223.28,131.18,60.05,71.67,85.32,23.89,48.39,83.98,13.03,80.01,83.7,83.77,50.73,144.22,29.91,36.14,127.54,48.0,75.81,93.85,35.89,46.79,100.57,367.23,59.22,28.4,100.76,42.07,61.02,76.0,14.55,90.54,46.19
2016-06-14 00:00:00+00:00,59.9,96.98,152.64,78.4,244.1,719.3,51.31,107.62,57.07,130.52,23.74,,46.8,71.93,241.7,24.65,77.93,222.24,132.79,60.6,72.09,85.15,23.88,48.14,83.57,13.05,79.78,84.86,84.7,51.02,144.08,29.63,35.76,127.79,48.03,74.52,94.12,35.15,46.88,99.89,366.49,59.58,28.22,100.24,42.35,60.79,76.19,15.36,91.37,47.19
2016-06-15 00:00:00+00:00,60.4,97.02,153.64,79.71,239.14,714.26,50.91,107.23,56.87,130.61,23.7,,46.35,72.01,238.91,24.54,76.68,221.19,132.15,59.63,71.72,84.83,23.96,48.58,83.04,13.0,79.45,84.54,83.92,51.03,143.52,29.84,35.71,126.39,47.35,74.3,94.29,36.24,47.36,99.65,367.91,58.98,28.16,100.45,41.66,61.73,75.92,15.96,90.84,47.22
2016-06-16 00:00:00+00:00,60.9,97.19,153.94,79.99,237.29,717.51,51.2,107.69,56.9,132.28,23.69,,46.61,71.86,242.19,24.4,76.54,221.48,133.11,59.71,72.0,85.12,23.85,49.0,83.51,12.98,80.0,84.11,83.83,50.97,145.4,29.49,35.47,127.35,47.24,74.25,95.44,35.61,47.55,100.15,366.52,58.74,28.2,100.46,41.76,60.56,75.89,15.87,90.41,47.26
2016-06-17 00:00:00+00:00,60.01,95.58,154.55,82.8,235.05,706.39,51.27,106.94,55.99,132.34,23.43,,46.59,71.46,238.21,24.66,75.51,221.05,132.37,59.55,71.44,86.0,23.79,48.29,82.65,13.12,77.11,83.56,82.49,51.24,144.72,29.66,35.18,125.7,46.85,73.67,94.45,35.65,46.72,100.73,354.21,58.36,27.79,99.7,41.77,61.23,75.65,16.1,86.73,46.44
2016-06-20 00:00:00+00:00,60.11,97.99,155.58,83.01,235.26,714.01,51.35,107.42,56.79,132.72,23.63,,46.8,72.06,237.39,25.13,76.48,221.12,132.32,61.3,71.64,85.59,24.57,48.62,82.99,13.07,78.49,85.53,83.65,52.39,145.16,30.45,34.71,127.51,47.69,74.55,93.8,35.33,47.56,101.56,352.66,59.85,27.99,102.08,42.28,61.75,76.61,16.34,86.72,46.91
2016-06-21 00:00:00+00:00,59.98,99.72,154.44,83.62,231.55,715.82,51.37,109.44,57.06,131.45,23.83,,46.79,71.99,233.0,25.47,76.89,222.81,133.1,61.6,71.8,84.09,24.7,48.23,81.79,13.33,77.6,84.04,83.48,52.2,146.0,30.06,34.47,128.23,47.9,74.87,90.99,34.83,47.27,100.85,345.14,61.78,28.08,102.66,42.92,61.64,77.26,16.32,85.28,47.29
2016-06-22 00:00:00+00:00,60.39,94.01,153.16,83.32,228.55,710.6,51.26,109.4,56.85,128.72,23.97,,46.8,72.49,234.6,25.23,77.04,222.39,133.85,61.72,72.25,83.92,24.34,48.73,82.45,12.61,78.5,83.37,83.38,52.32,147.09,30.4,34.22,129.76,47.4,74.83,90.01,35.72,47.23,101.03,351.92,62.33,28.06,102.9,42.7,61.46,77.03,16.13,85.22,47.33
2016-06-23 00:00:00+00:00,61.31,96.21,154.93,84.4,233.51,722.08,51.5,111.47,58.11,128.67,24.52,,47.56,73.53,238.62,25.25,78.12,224.87,134.23,62.7,72.67,84.29,24.85,49.3,83.37,12.95,81.66,84.56,84.37,53.1,146.56,31.03,34.67,131.18,47.68,76.66,91.66,35.39,48.49,101.9,357.14,64.08,28.2,107.26,43.67,62.63,76.88,17.04,88.2,47.9
2016-06-24 00:00:00+00:00,59.86,92.2,154.52,78.98,225.72,698.96,51.79,108.27,55.04,126.38,23.23,,45.35,69.41,229.02,24.74,75.23,216.8,134.88,58.01,70.58,81.72,23.13,45.12,80.47,12.26,76.98,80.08,83.22,49.67,145.33,29.66,35.14,129.62,45.82,73.73,88.44,37.19,45.73,97.71,339.48,60.52,27.52,103.31,41.1,60.09,74.66,16.44,81.9,46.51
2016-06-27 00:00:00+00:00,58.68,90.85,153.78,75.34,217.48,691.36,52.31,108.89,52.55,124.85,22.29,,44.06,68.34,224.6,24.06,73.69,216.28,137.03,55.48,69.99,80.59,22.72,42.21,78.25,11.55,72.44,76.5,82.05,47.65,146.75,28.49,36.62,125.53,45.71,71.86,85.33,37.69,45.24,98.2,331.05,59.22,27.24,100.98,41.2,57.48,73.53,15.84,79.84,45.42
2016-06-28 00:00:00+00:00,59.99,92.46,156.98,78.29,227.72,707.95,52.28,110.8,54.31,127.05,22.94,,45.28,70.6,228.52,25.99,75.43,218.38,136.66,56.0,71.13,81.38,22.99,43.76,82.31,11.79,76.58,77.73,84.48,47.86,146.98,28.93,36.05,126.47,46.13,73.81,87.97,37.17,45.9,98.54,339.78,60.34,27.57,103.54,42.51,59.07,74.55,16.42,83.44,46.42
2016-06-29 00:00:00+00:00,61.81,94.39,161.01,79.12,230.55,715.6,52.5,113.0,55.62,131.48,23.56,,46.36,71.39,238.91,25.39,77.29,227.37,135.21,57.09,71.86,81.51,23.31,45.35,82.27,12.18,78.735,79.6,85.39,48.75,149.11,29.08,36.45,129.38,46.8,74.91,91.06,37.69,46.65,98.62,347.86,62.03,28.34,107.44,43.45,60.04,76.31,16.83,85.0,47.24
2016-06-30 00:00:00+00:00,61.91,95.79,161.63,79.31,231.09,715.62,53.58,113.61,56.64,131.34,23.97,,47.6,72.29,241.82,25.74,78.01,228.64,138.39,57.24,73.2,81.04,23.41,46.31,83.42,12.55,79.98,80.0,87.27,49.81,152.41,29.09,36.79,130.27,47.87,77.12,91.48,39.12,47.01,101.72,349.23,63.23,29.27,107.94,43.27,60.64,77.23,16.91,86.02,47.46
2016-07-01 00:00:00+00:00,62.71,95.32,164.33,81.32,234.02,725.68,53.75,113.6,56.63,131.67,23.89,,47.8,71.41,245.06,25.83,78.29,232.29,137.16,57.2,72.95,80.9,23.78,46.06,84.86,12.73,81.27,79.94,87.23,49.74,151.64,28.93,36.55,131.29,48.69,76.93,96.67,40.34,46.66,101.28,358.5,63.53,29.22,109.89,42.99,61.3,76.96,17.28,87.74,47.45
2016-07-05 00:00:00+00:00,61.92,94.73,161.19,79.9,236.0,728.1,53.76,113.83,55.36,130.84,23.84,,47.55,70.05,242.03,25.37,78.23,231.77,139.24,56.4,73.28,79.17,23.76,44.7,83.89,12.36,79.71,78.18,87.25,48.65,152.13,28.39,37.33,130.73,48.46,76.78,97.91,40.38,47.35,102.24,359.61,63.6,29.26,108.94,43.21,59.16,76.62,17.14,86.51,47.5
2016-07-06 00:00:00+00:00,63.37,95.18,161.45,80.86,236.98,737.61,53.77,112.4,55.46,132.12,24.0,,47.87,70.33,247.48,25.84,79.99,232.78,138.21,56.77,73.28,79.47,23.83,44.16,85.73,12.6,82.48,77.84,87.32,49.78,153.05,28.25,37.58,131.97,48.99,77.62,94.6,41.42,47.65,102.36,371.57,63.91,29.08,109.65,43.15,59.69,77.61,17.2,89.66,48.09
2016-07-07 00:00:00+00:00,63.43,95.14,161.13,81.32,238.01,736.57,52.65,112.2,55.95,129.44,24.29,,48.0,70.82,247.27,25.42,79.44,234.87,137.52,56.84,73.4,79.37,23.93,44.8,85.47,12.85,83.53,78.01,86.8,49.97,153.21,28.18,37.32,131.97,49.08,78.45,95.1,40.96,48.89,101.78,371.45,63.35,29.01,110.62,42.96,59.53,77.27,17.37,90.05,47.69
2016-07-08 00:00:00+00:00,64.16,96.79,164.85,83.58,240.59,745.81,53.15,113.66,57.74,132.15,24.93,,48.7,71.62,251.3,25.44,80.38,237.17,138.37,57.93,74.25,80.97,24.61,46.48,86.55,13.08,85.7,79.7,87.79,51.25,154.08,29.02,37.86,135.3,50.59,79.45,97.06,41.14,50.85,103.09,378.35,64.51,29.3,114.41,43.58,61.35,78.96,18.08,88.96,48.5
