date,ATVI,AMD,ALLE,ANSS,AAPL,AMAT,ARNC,KMX,CDW,CHTR,CMG,CAG,CPRT,COST,DHI,DVA,ETR,EFX,EQIX,FISV,FBHS,GPN,INFO,KSU,KLAC,LRCX,LDOS,LEN,LMT,MKTX,MA,MSFT,MCO,MSCI,NEE,NVDA,NVR,PHM,QRVO,QCOM,RMD,SPGI,SWKS,SO,SNPS,TTWO,TIF,TDG,WU,ZTS
2017-06-29 00:00:00+00:00,57.58,12.6,79.82,120.43,143.68,41.44,,62.26,62.87,335.74,419.18,36.08,31.41,158.68,33.79,64.06,76.88,137.15,421.28,121.61,64.92,90.41,44.19,102.49,92.51,142.35,51.46,52.7,276.73,203.52,121.51,68.49,121.37,104.07,139.97,146.68,2340.0,24.06,64.29,55.08,77.09,146.04,96.13,48.29,72.97,72.52,92.52,265.01,18.86,62.5
2017-06-30 00:00:00+00:00,57.57,12.48,81.12,121.68,144.02,41.31,,63.06,62.53,336.85,416.1,35.76,31.79,159.93,34.57,64.76,76.77,137.42,429.16,122.34,65.24,90.32,44.04,104.65,91.51,141.43,51.69,53.32,277.61,201.1,121.45,68.93,121.68,102.99,140.13,144.56,2410.61,24.53,63.32,55.22,77.87,145.99,95.95,47.88,72.93,73.38,93.87,268.87,19.05,62.38
2017-07-03 00:00:00+00:00,56.26,12.15,81.37,120.47,143.5,41.01,,63.74,62.76,328.67,417.33,35.5,31.81,158.82,34.36,64.38,76.47,138.01,422.76,121.31,65.41,90.05,44.17,104.92,91.55,139.29,52.01,52.56,278.92,203.39,120.78,68.17,122.02,102.79,139.62,139.33,2410.61,24.49,63.0,54.95,77.79,145.72,95.34,47.65,72.12,72.07,93.68,265.09,19.15,62.67
2017-07-05 00:00:00+00:00,57.16,13.19,82.14,120.87,144.09,42.12,,63.37,62.99,335.11,413.25,34.91,31.63,158.02,34.63,64.1,75.96,139.55,424.08,122.35,65.41,89.88,44.34,104.28,92.29,142.53,52.36,52.4,282.4,205.75,121.98,69.08,123.98,103.08,138.82,143.05,2422.44,24.64,65.02,55.45,77.08,147.53,97.53,47.42,72.74,73.28,93.07,268.31,18.69,62.55
2017-07-06 00:00:00+00:00,56.62,13.02,80.66,120.94,142.73,42.11,,63.51,61.23,332.18,412.76,34.13,30.43,157.09,34.49,63.05,75.52,137.22,418.43,121.79,65.05,88.41,43.93,103.11,92.48,143.89,51.19,51.87,280.96,193.38,120.8,68.57,122.17,102.28,139.57,143.48,2448.88,24.41,64.01,54.79,76.04,146.35,97.79,47.4,72.53,73.2,93.05,263.6,18.47,61.79
2017-07-07 00:00:00+00:00,58.09,13.36,81.22,122.39,144.18,43.54,,63.95,62.36,332.43,413.89,33.42,30.97,154.11,35.79,63.42,75.79,138.37,423.3,122.77,65.93,88.99,44.27,104.34,94.57,148.13,52.07,53.48,285.2,194.04,122.2,69.46,123.42,102.54,140.48,146.76,2497.79,24.94,65.86,55.35,76.82,148.79,99.7,47.36,73.15,74.59,93.84,266.66,18.65,62.59
2017-07-10 00:00:00+00:00,58.51,13.81,81.53,122.24,145.06,44.21,,64.2,62.63,336.6,407.55,33.23,30.83,151.0,37.17,62.34,75.31,139.0,427.085,122.8,66.45,88.65,43.72,104.67,95.63,150.84,52.07,54.6,285.57,194.99,122.73,69.98,123.03,102.99,141.03,153.7,2526.92,25.07,65.0,55.64,76.82,148.8,100.05,47.28,73.5,74.48,91.33,270.61,18.7,62.47
2017-07-11 00:00:00+00:00,57.98,13.89,81.47,122.86,145.53,45.4,,63.67,63.23,337.85,396.08,33.07,31.09,151.11,36.98,63.36,75.18,138.93,431.04,122.03,66.56,88.31,43.79,104.01,96.93,153.72,52.22,53.74,286.42,193.24,124.23,69.99,122.61,105.25,140.75,155.88,2514.7,24.67,65.93,55.33,76.43,147.9,100.73,47.28,73.54,75.9,90.84,270.63,18.79,62.21
2017-07-12 00:00:00+00:00,61.02,14.29,81.99,124.59,145.74,45.28,,64.2,63.45,342.65,396.95,33.38,31.2,151.75,36.58,63.88,75.69,139.8,437.11,123.44,66.8,90.19,44.48,105.08,97.7,154.58,53.09,53.75,286.36,193.75,125.28,71.15,124.28,105.4,140.78,162.51,2524.8,24.39,67.47,56.2,77.1,149.44,101.73,47.51,75.16,77.31,92.46,274.6,19.01,62.56
2017-07-13 00:00:00+00:00,60.5,13.53,80.79,124.51,147.77,45.3,,65.03,63.35,339.04,400.04,33.52,31.19,153.6,36.5,64.24,75.06,139.13,436.24,123.27,67.3,90.68,44.5,105.08,97.6,154.94,52.61,53.8,286.76,194.17,125.47,71.77,124.68,106.1,140.58,160.63,2526.19,24.37,67.37,56.23,77.12,149.65,102.75,47.12,74.89,76.33,94.04,275.29,18.94,63.05
2017-07-14 00:00:00+00:00,60.75,13.92,80.77,124.59,149.04,46.12,,64.42,63.56,342.8,395.83,33.58,31.09,153.0,36.7,64.7,75.49,139.77,437.7,123.61,67.1,91.86,44.76,104.84,99.64,157.3,53.24,54.03,288.13,190.41,127.01,72.78,125.1,107.45,141.66,164.95,2530.8,24.36,67.32,56.81,77.59,149.47,103.99,47.26,75.27,76.21,91.9,282.14,19.02,63.35
2017-07-17 00:00:00+00:00,60.5,13.8,80.83,124.67,149.56,46.15,,65.03,63.72,342.31,392.0,33.48,31.12,152.84,36.68,65.27,75.61,140.06,435.48,125.25,67.07,91.37,45.26,104.23,99.13,156.98,53.08,53.61,288.49,190.45,127.43,73.35,125.37,106.98,140.97,164.25,2536.79,24.36,67.0,56.46,77.62,149.51,103.3,47.04,75.64,76.1,92.16,282.2,19.0,63.07
2017-07-18 00:00:00+00:00,61.33,13.48,80.6,125.03,150.08,46.62,,64.74,63.59,344.63,374.98,33.32,31.11,151.5,36.41,65.21,75.64,141.52,438.28,125.06,66.76,91.71,45.39,104.19,99.83,159.35,52.59,52.95,286.79,192.59,127.73,73.3,125.85,106.98,141.49,165.96,2483.21,24.16,66.98,56.29,77.52,149.87,103.83,47.12,75.66,77.47,91.79,280.55,18.96,62.46
2017-07-19 00:00:00+00:00,61.33,13.55,80.7,126.18,151.02,47.18,,64.83,64.06,346.61,372.83,33.85,31.41,151.24,36.64,65.41,75.9,142.72,440.5,125.76,67.11,92.8,45.39,103.57,101.39,164.23,53.39,53.3,290.67,194.62,128.04,73.86,126.6,107.59,141.8,165.1,2482.73,24.46,67.64,56.78,78.06,150.19,105.41,47.23,76.41,78.43,91.86,286.44,19.18,62.42
2017-07-20 00:00:00+00:00,61.08,13.8,81.09,126.01,150.34,47.25,,64.38,63.67,345.3,356.05,33.75,31.51,150.99,36.33,66.42,76.47,142.99,441.21,126.23,65.63,93.61,45.29,104.07,101.7,164.8,53.62,53.26,289.67,194.68,128.47,74.22,127.17,107.4,143.48,167.5,2447.29,24.29,68.72,53.97,78.03,151.12,107.64,47.32,75.82,78.03,92.63,283.86,19.08,62.75
2017-07-21 00:00:00+00:00,60.93,13.88,80.41,126.67,150.27,46.81,,66.09,63.52,350.07,345.34,33.88,31.55,150.44,36.61,65.76,77.18,143.89,441.44,126.71,65.88,93.78,45.65,105.25,99.89,163.53,53.44,53.33,289.12,194.92,129.27,73.79,132.57,108.15,144.37,168.1,2648.45,24.31,69.29,53.84,77.0,153.85,107.47,47.88,75.91,79.25,93.71,286.5,19.09,63.16
2017-07-24 00:00:00+00:00,61.44,14.16,80.31,127.39,152.09,46.78,,65.7,63.51,348.08,339.98,33.84,31.81,151.0,36.56,65.48,76.31,144.52,441.6,126.48,65.71,94.8,45.7,105.01,100.21,164.12,53.35,52.88,290.28,196.75,129.52,73.6,133.57,108.98,143.15,166.15,2664.69,24.42,69.17,53.22,77.19,154.79,105.86,47.25,76.34,79.67,93.44,287.02,19.16,63.29
2017-07-25 00:00:00+00:00,60.95,14.11,79.1,127.91,152.74,46.4,,66.18,63.8,348.0,348.62,34.16,31.89,153.17,37.0,65.37,75.42,144.8,436.96,126.39,65.93,95.01,45.58,104.35,99.12,164.46,53.89,53.19,289.83,199.48,129.98,74.19,132.75,110.26,143.11,165.35,2673.51,24.54,69.295,53.27,77.68,155.15,106.39,46.78,76.4,80.85,95.04,287.6,19.48,61.28
2017-07-26 00:00:00+00:00,62.64,14.76,78.49,127.88,153.46,47.45,,66.73,63.93,348.77,340.6,33.83,31.72,152.09,36.29,64.89,75.64,146.21,440.04,127.01,65.91,95.3,45.93,104.2,100.86,168.34,53.48,52.75,289.85,205.15,130.99,74.05,133.28,110.35,145.49,167.26,2678.94,24.29,69.54,53.14,77.66,154.58,107.33,47.4,76.69,81.46,95.09,286.05,19.48,62.06
2017-07-27 00:00:00+00:00,61.17,14.12,81.2,127.58,150.56,46.04,,66.48,63.36,366.9,349.84,34.35,31.88,152.52,36.07,64.88,76.15,142.68,442.87,126.97,65.74,94.62,46.07,101.51,99.93,164.76,53.4,53.03,288.13,205.52,128.93,73.16,131.89,109.81,144.65,161.74,2643.44,24.36,69.1,52.49,77.46,153.45,107.0,47.82,76.36,79.71,95.19,282.49,19.7,62.01
2017-07-28 00:00:00+00:00,61.45,13.95,81.4,128.43,149.5,45.25,,66.79,63.37,370.26,350.5,34.24,31.95,152.89,35.85,65.47,76.25,145.09,447.9,126.23,65.66,94.52,46.53,103.12,94.4,161.6,53.6,52.43,290.41,207.84,127.91,73.04,132.21,110.37,145.12,164.39,2625.0,24.35,69.0,52.88,77.39,153.47,105.76,47.51,76.43,80.1,96.34,282.66,19.65,62.21
2017-07-31 00:00:00+00:00,61.78,13.61,81.24,129.55,148.73,44.31,,66.25,63.43,391.97,343.77,34.24,31.49,158.51,35.69,64.78,76.72,145.44,450.73,128.5,65.67,94.37,46.65,103.19,92.63,159.46,53.44,52.44,292.13,202.89,127.8,72.7,131.63,108.95,146.09,162.51,2610.44,24.42,68.56,53.19,77.12,153.59,104.87,47.93,76.57,79.48,95.51,282.14,19.75,62.52
2017-08-01 00:00:00+00:00,62.51,13.71,81.32,130.23,150.05,44.1,,66.65,63.97,387.42,347.24,33.98,31.65,156.95,36.59,64.13,76.88,145.43,453.08,129.27,66.16,95.51,47.18,102.43,92.63,157.46,53.32,54.25,292.65,204.22,129.49,72.58,131.59,110.49,146.75,164.49,2646.01,25.6,68.07,52.7,77.48,151.03,104.28,48.79,76.77,79.93,95.86,283.08,19.72,62.12
2017-08-02 00:00:00+00:00,61.45,13.37,80.85,127.48,157.14,42.73,,65.72,63.82,385.54,351.06,34.21,31.24,161.28,36.45,58.46,76.53,145.49,455.47,123.97,66.25,95.41,46.99,102.11,90.01,151.55,52.27,53.87,294.7,205.57,130.61,72.26,129.37,108.65,146.74,164.39,2675.61,25.2,66.86,53.17,72.51,152.02,104.43,49.78,76.04,79.39,92.44,282.45,19.49,61.54
2017-08-03 00:00:00+00:00,63.97,13.24,80.76,123.39,155.57,42.7,,65.54,64.35,384.3,345.36,34.31,31.01,157.91,36.33,58.5,76.86,144.94,449.36,123.97,65.04,95.15,46.66,102.05,88.96,148.9,56.64,53.87,295.82,205.07,129.89,72.15,128.72,111.71,147.54,166.48,2704.7,25.29,66.89,52.95,73.45,151.92,101.79,49.36,76.1,89.09,92.85,280.13,19.58,62.28
2017-08-04 00:00:00+00:00,62.01,13.12,81.32,124.32,156.39,42.82,,65.72,63.3,384.63,344.56,33.98,31.3,156.44,36.59,57.7,76.88,145.43,445.58,123.08,65.23,97.72,46.39,102.43,88.83,150.05,56.19,54.25,297.0,206.01,129.82,72.68,129.29,111.17,146.75,167.21,2675.52,25.6,66.62,52.62,75.09,151.03,102.55,48.79,76.61,87.71,93.0,280.6,19.72,62.12
2017-08-07 00:00:00+00:00,62.51,13.43,81.99,124.98,158.81,43.96,,65.83,63.81,381.02,339.45,34.17,31.08,156.95,36.41,56.85,76.59,145.47,444.23,124.08,65.26,96.76,45.98,103.16,92.01,155.84,56.35,54.29,297.15,201.89,130.38,72.4,129.07,111.2,147.09,172.35,2695.57,25.46,68.8,52.7,75.05,150.95,104.5,49.0,77.15,90.52,92.16,284.39,19.38,61.83
2017-08-08 00:00:00+00:00,61.33,13.11,81.37,124.43,160.08,43.9,,64.87,63.83,389.75,333.64,34.19,30.7,157.75,36.25,57.05,77.5,142.37,441.53,123.58,64.35,96.95,45.34,103.88,90.68,155.75,56.66,54.43,300.1,197.43,129.84,72.79,127.7,110.39,147.35,170.3,2733.42,25.31,69.16,52.29,74.4,148.28,104.73,49.12,76.82,91.52,91.32,285.7,19.3,60.0
2017-08-09 00:00:00+00:00,61.38,12.83,80.59,124.76,161.06,43.81,,65.23,62.91,400.9,334.61,34.39,31.45,156.86,36.37,56.52,76.81,142.94,447.81,123.3,63.87,96.02,45.36,103.9,91.48,155.2,56.18,54.16,305.22,199.05,129.72,72.47,128.02,109.68,147.24,172.11,2741.03,25.31,69.06,52.77,74.12,150.77,104.74,48.85,76.85,90.97,91.24,277.72,19.28,60.81
2017-08-10 00:00:00+00:00,60.21,12.12,78.92,122.71,155.32,42.03,,63.93,60.78,398.68,322.65,34.06,31.17,156.64,35.89,56.13,76.84,142.06,439.48,122.49,62.89,93.64,45.16,102.18,88.14,149.44,56.47,53.16,303.25,195.41,127.67,71.41,126.91,107.26,147.72,164.74,2665.93,24.78,67.77,52.34,72.62,148.34,101.6,48.81,75.65,88.32,89.34,273.38,18.91,59.74
2017-08-11 00:00:00+00:00,60.74,12.23,79.28,122.95,157.48,43.08,,64.42,61.06,394.49,326.41,34.8,31.07,156.65,36.09,56.55,76.2,141.35,438.39,122.84,63.31,93.31,45.65,102.97,90.34,154.26,56.68,53.25,303.75,192.46,128.55,72.5,127.76,107.13,147.18,155.96,2705.7,24.84,68.9,52.72,72.56,148.41,103.18,48.42,76.27,89.3,90.29,274.36,18.9,59.73
2017-08-14 00:00:00+00:00,61.89,12.76,79.47,125.24,159.85,43.78,,64.92,62.2,401.08,322.4,34.89,31.81,157.91,36.62,56.92,77.05,142.81,449.49,124.05,64.25,94.48,45.98,104.99,91.5,158.55,57.37,53.89,307.58,193.26,131.09,73.59,130.53,110.28,148.06,168.4,2742.09,25.39,71.42,53.55,73.62,150.54,105.47,48.64,77.28,90.71,90.73,278.73,19.14,60.74
2017-08-15 00:00:00+00:00,61.97,13.02,78.95,126.09,161.6,43.88,,64.46,61.68,397.73,322.78,34.9,32.08,156.88,36.78,56.98,77.57,142.88,448.33,124.7,63.89,94.32,46.39,106.33,91.02,160.21,57.3,54.07,306.2,192.49,131.58,73.22,132.2,109.27,149.05,166.98,2735.5,25.53,71.76,53.87,72.44,151.5,105.8,48.96,78.23,90.66,88.11,278.92,19.22,61.03
2017-08-16 00:00:00+00:00,62.89,12.63,79.29,128.51,160.95,44.46,,64.82,61.87,400.78,320.13,35.14,32.23,159.76,36.83,57.34,78.12,143.0,454.79,124.83,64.16,94.6,46.99,107.49,91.88,163.22,57.21,54.09,305.8,192.98,132.37,73.65,132.09,112.19,149.98,165.15,2760.18,25.92,72.42,53.31,72.7,152.27,105.93,48.99,79.09,92.02,89.38,280.36,19.38,61.5
2017-08-17 00:00:00+00:00,61.37,12.34,78.83,125.52,157.86,43.12,,63.97,61.44,393.36,317.92,34.72,32.01,158.57,36.05,56.56,77.55,140.63,451.55,121.09,62.69,93.67,46.22,105.87,89.77,158.46,55.94,52.88,301.42,192.03,130.88,72.4,130.22,110.34,148.61,161.47,2749.74,25.44,71.19,52.27,72.79,149.97,102.21,47.92,76.76,90.94,88.37,274.69,19.0,60.9
2017-08-18 00:00:00+00:00,62.01,12.37,78.17,125.61,157.5,44.3,,63.97,60.39,392.97,311.24,34.46,31.88,157.08,35.69,56.23,77.84,139.89,450.0,120.36,62.5,93.76,45.75,105.8,90.26,160.49,55.34,51.88,299.2,188.71,131.14,72.49,130.49,111.12,149.93,161.5,2683.55,25.28,69.67,51.92,73.07,150.1,102.21,48.3,77.22,92.07,88.03,273.11,18.88,60.75
2017-08-21 00:00:00+00:00,61.78,12.05,77.48,126.58,157.21,43.31,,64.14,60.23,396.45,308.59,34.5,31.9,157.07,35.78,56.47,78.25,139.84,450.29,120.77,62.82,94.57,45.87,107.56,89.01,158.4,55.31,52.11,301.88,191.59,131.94,72.15,130.81,110.32,150.45,159.15,2702.89,25.4,69.33,51.98,73.44,149.99,101.01,48.29,77.95,91.98,87.82,271.43,18.88,61.35
2017-08-22 00:00:00+00:00,64.26,12.17,78.08,129.0,159.78,44.45,,63.85,60.79,397.05,305.51,34.51,32.13,158.7,35.57,56.78,78.6,142.22,456.29,122.62,63.25,95.85,46.4,108.6,91.7,163.81,55.91,51.93,304.8,193.34,133.8,73.16,132.58,112.97,150.84,162.55,2711.88,25.27,71.01,52.35,74.55,152.84,103.01,47.95,78.84,94.95,88.5,275.34,19.03,61.6
2017-08-23 00:00:00+00:00,64.01,12.48,77.09,127.26,159.98,44.02,,64.05,61.08,390.33,297.09,34.22,31.79,159.37,35.44,56.71,79.17,140.98,461.8,122.15,62.58,94.58,46.39,105.72,91.45,161.7,56.22,51.59,302.84,194.09,133.07,72.72,132.02,112.22,149.64,165.8,2691.54,24.94,70.67,52.23,73.91,151.29,102.71,48.04,78.53,94.4,88.72,271.82,18.97,61.36
2017-08-24 00:00:00+00:00,63.43,12.5,77.15,127.13,159.27,43.72,,63.73,61.43,389.23,301.92,33.23,31.78,151.33,35.38,56.94,78.99,140.38,463.53,121.51,62.46,94.26,46.56,104.58,90.3,158.82,55.55,51.19,302.6,190.61,132.96,72.69,132.2,112.02,149.31,165.19,2682.96,24.91,70.25,52.49,73.9,151.45,102.5,48.02,78.55,95.25,87.55,271.43,18.98,61.39
2017-08-25 00:00:00+00:00,62.58,12.43,77.62,127.77,159.86,43.31,,64.39,62.15,388.79,308.79,33.14,31.71,152.45,35.78,57.23,79.85,140.7,466.19,122.32,62.35,93.35,46.52,104.37,90.48,157.86,55.86,51.61,302.8,190.6,132.75,72.82,132.39,114.26,150.1,163.81,2694.11,25.31,70.93,52.03,74.2,151.27,101.98,48.31,78.49,94.64,88.0,270.65,19.0,61.33
2017-08-28 00:00:00+00:00,62.75,12.23,78.05,127.64,161.47,43.63,,63.48,61.37,389.23,312.02,32.53,31.39,152.55,35.31,57.32,79.84,140.62,462.91,122.83,61.95,93.87,46.62,103.46,91.54,160.67,55.9,50.92,303.61,189.92,133.85,72.83,132.68,113.99,150.88,164.97,2670.0,25.3,70.6,51.81,75.54,151.99,100.7,48.35,78.79,95.81,89.35,271.08,19.04,61.54
2017-08-29 00:00:00+00:00,63.48,12.15,77.77,126.57,162.91,44.02,,63.56,61.58,388.82,310.37,32.43,31.45,153.56,35.28,57.07,79.85,140.8,466.24,123.02,61.94,93.99,46.4,102.97,92.39,162.32,56.62,50.49,308.14,188.87,133.84,73.05,133.03,113.08,150.72,164.7,2645.36,25.31,70.46,51.81,74.95,150.92,101.52,48.18,78.8,95.79,88.28,274.75,19.07,61.5
2017-08-30 00:00:00+00:00,65.68,12.67,78.3,127.91,163.35,45.47,,65.99,62.41,393.37,315.13,32.74,31.88,154.44,35.44,57.52,79.38,141.42,465.67,123.21,62.01,94.52,46.52,102.74,93.53,164.99,57.34,50.71,306.3,191.4,133.8,74.01,134.44,112.99,150.62,165.68,2659.33,25.51,73.12,52.12,75.58,153.54,103.94,48.21,79.6,97.65,87.65,276.51,18.93,61.94
2017-08-31 00:00:00+00:00,65.56,13.0,78.71,128.82,164.0,45.12,,67.15,63.42,398.54,316.71,32.46,32.69,156.74,36.15,58.56,79.17,142.47,468.41,123.71,62.53,95.49,46.845,103.43,93.69,165.98,58.32,51.76,305.39,192.95,133.3,74.77,134.03,114.61,150.51,169.44,2720.85,25.82,73.22,52.27,77.58,154.33,105.36,48.26,80.42,97.79,91.4,260.66,18.92,62.7
2017-09-01 00:00:00+00:00,65.12,13.19,79.15,128.11,164.05,45.1,,68.12,62.07,392.48,319.95,32.88,32.64,158.24,36.24,57.88,79.26,141.59,465.96,123.0,62.97,95.52,46.77,103.76,94.08,166.86,58.74,51.76,302.19,188.98,133.24,73.94,133.76,115.45,150.16,170.46,2708.21,25.87,73.26,52.05,77.59,153.72,105.57,48.26,80.41,95.88,92.37,256.86,18.79,62.87
2017-09-05 00:00:00+00:00,65.05,12.92,79.4,128.49,162.08,44.48,,69.02,60.37,393.32,308.32,33.69,32.49,159.14,35.71,57.23,79.79,141.1,463.49,121.86,62.64,94.85,47.25,102.72,93.66,164.1,57.8,51.04,302.2,187.47,132.66,73.61,133.06,113.13,150.26,165.91,2704.95,25.65,73.38,50.03,76.6,153.18,106.93,49.16,80.01,97.09,92.25,254.1,18.68,63.17
2017-09-06 00:00:00+00:00,64.0,12.86,80.26,127.68,161.91,44.73,,69.08,59.86,402.5,317.88,34.24,32.4,158.86,36.1,57.42,78.73,141.39,463.52,122.41,63.32,94.77,47.35,103.64,94.5,165.01,57.96,50.05,301.45,176.58,132.89,73.4,134.24,112.09,148.25,165.81,2704.0,25.63,73.32,50.45,77.66,151.2,106.17,49.28,80.0,95.82,93.48,250.43,18.51,63.39
2017-09-07 00:00:00+00:00,65.83,12.63,80.22,128.46,161.26,45.22,,68.34,59.31,395.64,317.25,34.38,32.13,159.28,35.97,57.37,79.22,142.72,464.82,122.83,62.96,95.99,47.24,103.99,95.32,168.59,57.7,49.87,302.35,176.22,136.53,74.34,134.22,114.02,149.49,166.58,2712.7,25.42,73.22,50.38,78.82,151.4,106.43,49.95,79.79,99.5,93.51,253.75,18.54,64.85
2017-09-08 00:00:00+00:00,64.93,12.25,80.81,128.44,158.63,44.35,,68.47,58.96,392.9,300.03,34.5,32.35,157.31,36.25,58.31,79.81,123.23,462.0,122.66,64.43,95.09,47.53,104.43,94.35,165.75,57.11,50.54,302.9,178.38,137.22,73.98,135.35,114.89,148.26,163.69,2751.7,25.76,71.61,49.64,79.84,151.93,104.64,50.2,79.54,99.62,93.16,254.02,18.69,64.7
2017-09-11 00:00:00+00:00,66.16,12.55,81.07,129.81,161.5,45.58,,68.5,59.94,381.01,305.14,34.75,32.6,157.36,36.93,59.8,80.34,113.12,474.42,124.32,64.5,96.5,47.95,106.04,97.17,169.96,57.41,51.74,304.48,179.81,141.99,74.76,135.72,115.77,151.4,169.0,2818.99,26.17,72.63,50.57,81.38,152.77,107.19,50.61,79.6,100.11,95.6,255.0,18.89,65.28
2017-09-12 00:00:00+00:00,66.09,12.3,81.0,132.01,160.86,45.65,,68.35,60.52,381.57,308.83,34.82,32.37,160.04,37.74,60.29,79.04,115.96,468.38,124.58,65.44,98.08,48.3,106.12,97.95,171.67,57.68,52.16,303.73,180.08,142.42,74.68,136.16,117.74,149.13,169.61,2799.61,26.47,72.95,50.9,80.88,153.6,106.87,49.56,79.57,99.95,96.48,254.18,19.22,65.4
2017-09-13 00:00:00+00:00,65.4,12.22,81.81,131.51,159.65,46.12,,69.09,61.31,385.13,311.6,34.73,32.8,162.99,37.16,59.78,78.23,98.99,458.87,123.99,64.75,97.38,47.34,105.7,96.74,171.52,57.14,51.21,300.2,180.77,140.1,75.21,135.37,114.29,148.18,170.37,2791.58,26.19,73.01,51.01,79.61,153.46,106.8,49.42,79.1,98.78,95.51,252.4,19.11,65.28
2017-09-14 00:00:00+00:00,65.17,12.26,82.62,129.15,158.28,47.05,,69.46,61.67,376.0,310.59,34.48,32.46,162.37,37.33,59.71,79.14,96.66,454.91,123.55,64.43,97.03,47.15,112.07,97.46,172.58,56.33,50.89,301.34,181.21,141.47,74.77,134.96,113.46,149.55,169.4,2778.83,26.37,73.48,51.48,80.55,153.72,107.08,50.4,80.21,99.39,90.95,254.72,18.94,65.25
2017-09-15 00:00:00+00:00,65.0,12.52,82.77,121.82,159.88,47.14,,68.08,61.89,369.47,313.09,35.01,32.52,162.3,37.17,59.63,78.87,92.98,455.31,124.05,64.74,97.56,47.4,107.26,98.64,172.99,56.4,51.31,302.3,179.18,141.58,75.31,136.33,113.3,150.09,180.11,2750.19,26.29,75.49,52.19,79.23,154.0,109.55,50.64,79.8,100.39,90.31,256.15,18.91,65.2
2017-09-18 00:00:00+00:00,64.2,13.08,82.65,123.59,158.67,48.05,,68.34,62.8,368.17,301.87,34.89,32.86,160.91,37.49,60.71,78.37,94.38,450.15,125.53,64.25,96.99,47.53,106.28,100.91,177.31,57.33,51.7,303.8,180.43,141.4,75.16,136.76,113.15,148.3,187.55,2794.55,26.33,74.35,52.25,79.53,154.43,107.49,50.07,80.43,100.82,89.47,264.64,19.1,65.2
2017-09-19 00:00:00+00:00,64.31,13.12,82.85,123.44,158.73,48.26,,68.46,62.85,364.02,303.41,34.17,32.54,161.56,37.57,59.28,78.05,94.87,453.04,125.17,64.31,96.08,47.45,106.36,102.01,177.12,58.02,51.81,305.65,179.98,142.49,75.44,136.74,113.81,147.92,187.35,2835.95,26.23,74.32,52.3,79.45,155.61,107.93,49.87,81.15,102.38,90.32,265.2,19.05,64.78
2017-09-20 00:00:00+00:00,65.0,13.74,83.57,122.99,156.07,47.28,,68.67,62.81,367.01,312.39,33.7,33.86,162.85,37.05,60.53,77.8,96.0,449.24,125.1,64.51,95.62,47.92,107.52,99.66,173.02,58.17,50.46,307.9,181.33,142.24,74.94,136.77,114.29,146.74,185.84,2795.44,25.66,70.32,51.98,79.6,155.83,103.51,49.45,80.7,102.96,89.93,259.25,18.95,64.48
2017-09-21 00:00:00+00:00,64.11,13.41,83.47,120.82,153.39,47.15,,68.84,62.68,361.08,313.22,33.42,33.8,161.48,36.86,61.26,77.96,98.25,446.57,124.76,64.89,96.34,48.17,107.91,99.52,172.28,58.27,50.49,308.01,179.51,141.72,74.21,136.65,115.3,146.78,180.76,2808.49,25.65,70.61,52.03,77.32,155.75,102.13,49.27,80.06,101.72,89.85,264.27,18.91,64.24
2017-09-22 00:00:00+00:00,63.9,13.3,84.55,122.05,151.89,47.77,,74.19,64.2,360.3,314.31,33.15,33.74,161.29,36.9,57.49,76.75,105.04,441.66,126.23,64.91,95.82,48.43,107.74,100.59,176.73,58.83,50.28,308.54,182.5,141.89,74.41,138.03,117.42,146.36,179.0,2837.55,25.88,71.2,52.09,77.38,156.82,103.08,48.82,80.36,102.84,87.84,260.4,18.99,64.16
2017-09-25 00:00:00+00:00,62.14,12.61,84.5,120.74,150.55,46.33,,74.29,63.7,357.58,320.83,33.47,34.03,162.33,37.08,57.68,77.76,105.09,437.21,127.11,65.3,94.2,48.29,107.62,99.01,170.17,58.58,50.53,306.85,178.5,138.57,73.26,138.78,116.01,146.82,171.0,2811.5,26.17,68.66,51.62,77.2,155.52,99.59,49.03,79.42,97.62,88.03,258.22,19.03,63.67
2017-09-26 00:00:00+00:00,61.76,12.45,85.35,120.67,153.14,45.92,,73.59,64.6,359.04,319.21,33.36,34.24,164.07,37.44,58.47,77.45,106.05,434.42,127.48,65.43,94.35,44.12,107.51,99.17,169.44,58.73,51.18,309.58,176.2,138.37,73.26,138.35,115.19,147.7,171.96,2846.06,26.33,68.24,51.13,76.3,155.07,99.35,48.79,79.15,97.48,89.66,256.55,18.73,63.33
2017-09-27 00:00:00+00:00,63.09,12.74,85.33,120.94,154.23,48.84,,75.35,65.22,362.85,313.85,33.34,34.61,164.42,38.15,58.31,76.46,106.44,441.93,128.36,66.41,94.48,43.96,108.22,104.17,179.39,59.43,51.32,310.13,178.85,139.67,73.85,138.71,115.76,146.25,175.73,2843.49,26.53,70.25,51.55,76.16,154.77,101.6,48.52,79.83,100.13,89.87,254.47,19.0,63.21
2017-09-28 00:00:00+00:00,63.54,12.74,85.76,121.63,153.28,50.62,,75.93,66.22,360.95,316.53,33.95,34.29,163.9,38.98,58.47,76.34,106.37,441.72,128.21,67.26,93.94,44.13,108.19,104.92,181.82,58.91,52.23,309.13,182.91,140.2,73.87,138.61,116.97,146.99,175.68,2873.37,26.97,70.2,51.75,76.11,155.53,101.24,48.94,79.88,100.89,90.94,253.55,19.06,63.32
