date,ABBV,ADBE,AAP,ALB,AGN,AMZN,AEE,AMT,ADI,ANTM,AMAT,ARNC,AJG,BLL,BIIB,COG,CAH,CHTR,CLX,CTSH,CL,DE,EBAY,FMC,GILD,HPQ,INCY,IPGP,JKHY,J,SJM,KEYS,KR,LH,LDOS,MSCI,NFLX,NEM,NVDA,PM,REGN,RMD,ROL,SBAC,TMUS,TIF,TJX,TWTR,VRTX,ZTS
2019-09-13 00:00:00+00:00,70.51,278.35,157.0,69.28,166.14,1839.34,76.6,215.37,116.52,253.08,51.35,27.09,86.98,72.73,236.63,18.81,48.22,425.52,158.94,64.33,70.71,165.42,40.37,91.05,66.52,19.08,76.43,146.34,145.21,91.21,106.51,99.58,26.23,172.32,85.82,229.64,294.15,38.62,181.94,73.05,281.62,132.19,34.54,243.515,79.4,98.28,56.58,42.63,174.94,121.02
2019-09-16 00:00:00+00:00,70.58,282.93,156.07,68.84,165.56,1807.84,77.17,216.77,115.26,258.58,50.92,27.2,87.56,72.2,236.12,18.15,48.91,423.25,153.77,63.99,69.43,164.59,40.3,91.09,65.88,18.87,78.34,145.46,146.11,92.67,107.18,98.98,25.98,172.75,86.3,230.0,294.29,38.48,180.21,72.6,285.89,130.71,34.64,246.29,79.56,96.4,55.43,42.76,177.55,119.64
2019-09-17 00:00:00+00:00,71.6,284.69,156.07,67.76,166.1,1822.55,77.54,221.3,115.28,257.29,51.2,27.24,89.64,75.0,238.7,18.35,48.26,425.15,155.54,64.0,69.86,163.99,40.53,90.65,66.17,18.87,79.1,141.87,147.22,93.55,108.72,101.38,25.65,171.38,86.7,240.15,298.6,39.6,181.07,72.02,288.12,133.93,35.0,252.99,80.21,95.26,55.89,43.24,176.0,122.42
2019-09-18 00:00:00+00:00,71.27,279.72,153.79,67.4,166.0,1817.46,78.48,221.61,116.56,251.79,52.09,27.31,89.88,74.51,235.17,18.33,47.88,425.42,155.8,63.51,70.75,165.38,40.36,90.88,65.72,18.71,78.54,139.19,147.53,93.17,108.83,101.34,25.22,171.25,87.6,233.75,291.56,39.05,179.98,71.56,285.06,132.58,34.57,253.39,80.12,93.42,56.27,43.24,174.52,123.24
2019-09-19 00:00:00+00:00,71.67,281.26,152.8,68.29,165.73,1821.5,78.66,227.07,115.88,255.45,51.68,27.14,89.47,74.28,235.62,18.17,48.02,427.42,154.21,63.47,70.95,164.44,40.4,90.39,65.96,18.75,78.12,137.05,147.86,92.24,107.64,100.01,25.82,171.11,87.37,235.39,286.6,39.39,176.94,71.71,286.15,133.51,34.76,251.21,81.0,91.34,56.46,42.93,176.14,124.27
2019-09-20 00:00:00+00:00,72.39,277.91,155.69,68.86,166.47,1794.16,79.04,225.56,115.33,252.09,50.96,26.72,88.8,73.84,238.79,18.05,47.89,420.35,151.78,61.8,70.95,164.07,40.36,89.9,66.42,18.47,81.21,133.08,147.69,91.79,107.81,98.77,25.68,172.69,86.33,225.73,270.75,39.84,172.69,71.2,295.87,134.53,34.55,256.77,80.59,91.3,54.81,43.23,178.12,125.62
2019-09-23 00:00:00+00:00,72.93,277.44,161.22,68.22,166.86,1785.3,78.97,225.38,114.29,251.4,51.76,26.77,88.39,74.48,239.96,18.12,47.17,421.51,150.23,60.825,71.5,165.21,40.24,88.7,65.73,18.52,77.64,133.83,145.36,91.29,107.03,99.87,25.72,172.08,85.69,225.96,265.92,39.85,174.84,72.0,294.7,135.51,34.08,255.57,79.96,91.78,55.19,43.38,175.88,125.08
2019-09-24 00:00:00+00:00,72.95,272.47,159.22,67.89,166.69,1741.61,79.56,225.16,110.96,248.19,51.16,26.53,88.84,74.72,236.2,17.94,47.06,417.53,151.0,59.92,72.49,165.96,39.555,87.94,64.56,18.15,76.95,129.91,146.83,90.42,107.76,98.1,25.81,170.43,86.01,225.61,254.59,40.29,172.53,71.56,289.71,135.62,34.09,254.77,79.36,90.84,55.3,41.42,172.52,125.05
2019-09-25 00:00:00+00:00,72.09,277.43,162.28,68.3,165.95,1768.33,80.26,222.04,112.68,244.0,51.93,26.49,88.94,73.5,235.9,17.58,47.67,416.66,150.77,60.19,72.24,165.19,39.24,87.67,64.2,18.41,75.07,134.22,146.75,91.27,107.97,99.6,25.77,167.95,87.04,227.06,264.75,39.57,178.23,75.28,286.65,136.01,33.99,246.01,79.81,92.02,55.52,42.5,171.5,124.78
2019-09-26 00:00:00+00:00,74.03,283.81,160.38,67.19,166.89,1739.84,80.38,223.0,113.14,238.8,52.15,26.3,89.8,74.47,230.22,17.17,47.3,411.0,150.59,59.655,72.72,166.41,38.925,87.43,63.3,18.42,73.76,134.08,146.74,90.98,109.15,99.28,25.78,167.0,87.13,223.55,263.31,39.37,177.34,75.29,281.31,134.61,33.82,245.97,79.0,90.83,55.22,42.44,169.55,126.06
2019-09-27 00:00:00+00:00,74.85,277.54,161.68,68.14,168.25,1725.45,80.0,218.98,111.04,237.69,49.43,26.11,88.81,72.79,230.22,17.53,47.57,406.21,152.68,58.75,73.26,166.26,38.37,86.13,62.9,18.53,72.82,132.83,143.72,90.69,109.04,96.29,25.74,165.43,85.02,215.89,263.08,38.4,171.76,75.13,273.46,133.6,33.44,236.83,77.56,91.88,54.83,41.35,166.74,123.9
2019-09-30 00:00:00+00:00,75.72,276.25,165.4,69.52,168.29,1735.91,80.05,221.13,111.73,240.1,49.9,26.0,89.57,72.81,232.82,17.57,47.19,412.12,151.87,60.265,73.51,168.68,38.98,87.68,63.38,18.92,74.23,135.6,145.97,91.5,110.02,97.25,25.78,168.0,85.88,217.75,267.62,37.92,174.07,75.93,277.4,135.11,34.07,241.15,78.77,92.63,55.74,41.2,169.42,124.59
2019-10-01 00:00:00+00:00,73.23,272.71,167.29,68.31,166.46,1735.65,79.66,220.89,109.78,238.44,50.02,25.26,87.94,72.11,227.2,17.58,47.28,405.6,151.28,60.62,71.73,165.5,38.54,84.19,63.22,18.59,73.96,132.36,146.26,89.52,107.96,95.92,25.59,167.96,84.78,216.23,269.58,37.56,174.0,77.83,276.47,133.59,33.5,237.08,78.2,90.88,55.39,40.25,167.58,125.12
2019-10-02 00:00:00+00:00,72.13,266.66,162.96,66.57,165.4,1713.23,78.75,219.99,108.97,237.9,49.46,24.2,86.33,70.82,221.26,17.13,45.76,410.75,149.35,59.94,70.52,163.25,38.17,83.36,61.62,18.59,73.04,128.92,144.55,87.89,106.79,94.8,25.05,164.44,82.96,212.7,268.03,37.87,173.04,76.72,274.13,128.88,33.41,233.78,76.41,88.6,54.19,39.7,166.71,122.29
2019-10-03 00:00:00+00:00,73.85,272.4,159.86,67.23,167.22,1724.42,78.5,223.9,110.87,238.23,49.64,24.25,87.11,71.64,222.5,17.67,45.81,416.67,147.02,60.18,70.87,164.83,37.95,83.2,62.23,18.4,74.88,128.78,144.5,88.01,106.33,95.46,24.59,164.43,83.0,217.84,268.15,38.12,181.31,76.77,280.72,130.29,34.01,237.28,77.025,89.19,53.98,40.0,170.5,124.28
2019-10-04 00:00:00+00:00,74.66,276.96,159.94,66.32,168.44,1739.65,79.53,225.93,113.03,241.79,50.88,24.49,89.02,72.73,224.0,17.98,46.07,427.72,151.38,60.51,72.07,167.69,38.31,82.19,62.56,16.64,74.87,131.82,145.94,89.82,107.68,96.58,24.79,167.15,83.63,221.01,272.79,38.31,181.97,78.28,282.93,132.4,34.46,236.58,77.99,88.06,55.29,40.36,172.42,127.05
2019-10-07 00:00:00+00:00,74.33,276.9,158.27,65.68,167.98,1732.66,78.94,225.28,110.84,241.03,50.65,24.75,88.56,72.45,226.99,18.17,45.6,430.04,151.16,60.28,71.62,166.55,37.82,81.06,62.73,16.8,74.76,131.68,144.81,88.9,107.36,96.21,24.84,166.98,83.8,220.79,274.46,38.26,184.33,77.17,283.81,132.18,34.22,236.35,78.48,89.02,55.73,40.8,172.05,126.07
2019-10-08 00:00:00+00:00,73.53,270.83,154.33,63.7,167.1,1705.51,77.42,226.1,106.13,235.52,49.31,24.87,86.76,71.41,221.94,17.69,44.96,428.07,149.8,58.9,70.68,164.97,37.32,79.04,61.69,16.3,74.44,124.72,142.28,88.34,105.95,91.42,24.46,163.48,81.84,214.51,270.72,38.92,177.23,76.37,285.1,130.23,34.05,237.16,77.615,86.63,55.42,39.7,169.55,125.38
2019-10-09 00:00:00+00:00,73.3,274.27,154.41,63.6,166.74,1721.99,77.34,226.57,108.07,238.25,50.84,25.59,87.32,72.27,222.13,17.34,45.3,429.28,150.11,59.44,70.63,166.43,37.85,79.48,61.98,16.4,74.68,127.08,142.34,89.06,106.28,94.61,24.53,165.36,82.7,219.47,267.53,38.78,180.71,77.45,290.83,132.18,34.49,238.64,77.79,88.51,56.11,39.5,168.73,126.43
2019-10-10 00:00:00+00:00,74.45,274.98,155.95,65.46,167.83,1720.26,76.85,226.28,108.44,237.23,51.01,26.02,87.47,72.84,223.0,17.51,46.05,426.93,150.75,59.8,70.77,167.8,37.93,79.92,63.26,16.03,75.77,129.96,142.75,89.64,107.02,94.43,23.84,164.5,83.05,222.65,280.48,38.94,183.03,77.75,298.36,130.47,34.82,242.82,78.3,88.03,57.43,39.54,170.22,127.41
2019-10-11 00:00:00+00:00,73.63,278.29,158.56,68.91,169.09,1731.92,77.05,224.45,111.22,237.55,51.75,26.45,87.98,72.61,223.21,17.56,46.92,423.16,150.25,60.61,70.51,170.95,38.55,83.75,63.99,16.24,76.12,136.01,142.1,91.85,107.02,95.0,24.25,165.76,83.16,225.33,282.93,37.62,185.99,77.95,300.77,129.66,35.17,241.47,79.53,91.88,58.57,40.36,172.41,128.47
2019-10-14 00:00:00+00:00,73.76,277.78,157.32,67.56,168.94,1736.43,76.29,225.64,110.34,234.82,51.935,26.84,88.19,72.92,225.76,17.59,46.78,422.96,148.72,60.38,69.41,168.93,38.36,82.45,64.51,16.54,77.46,125.4,141.98,91.35,106.9,95.48,24.1,165.45,82.46,225.11,285.53,38.0,186.53,78.03,305.44,129.22,35.06,240.86,78.63,90.26,58.12,39.78,173.59,126.59
2019-10-15 00:00:00+00:00,74.5,279.39,159.73,67.87,170.16,1767.38,75.8,224.21,113.29,248.94,52.91,27.86,88.52,72.16,226.06,17.99,47.9,432.92,148.21,61.335,68.4,172.64,38.88,83.04,65.3,16.81,78.52,131.84,142.63,92.59,107.33,97.73,24.31,167.78,82.23,227.08,284.25,37.69,196.37,78.32,303.82,130.45,35.29,239.01,79.74,91.04,58.48,40.28,176.14,128.71
2019-10-16 00:00:00+00:00,74.75,272.7,162.75,67.58,170.92,1777.43,75.72,221.97,110.59,245.02,51.56,27.51,88.81,72.58,227.72,17.85,49.07,438.1,148.51,61.39,67.85,171.06,38.92,83.77,65.35,17.04,78.12,130.09,143.7,91.81,107.55,95.59,24.51,169.98,81.34,225.98,286.28,37.83,194.21,79.1,299.4,131.16,35.39,232.94,80.01,91.4,59.29,39.91,176.09,127.93
2019-10-17 00:00:00+00:00,75.14,269.24,163.75,68.22,172.5,1787.48,75.8,225.91,110.0,249.25,52.14,27.7,89.23,73.87,225.6,17.9,51.21,441.93,149.4,61.38,68.08,172.14,39.09,84.4,65.23,16.96,77.43,134.95,143.4,93.26,108.29,97.04,24.43,170.5,81.71,229.03,293.35,38.31,194.29,79.85,301.57,131.63,35.63,240.04,81.05,91.58,60.49,39.61,177.72,128.47
2019-10-18 00:00:00+00:00,76.46,265.52,163.5,67.13,173.6,1757.51,76.62,229.09,109.48,249.4,51.68,27.01,89.55,74.11,220.06,17.95,51.54,440.05,149.7,60.64,68.03,173.92,38.82,83.01,64.91,16.85,77.76,134.76,143.48,92.9,107.62,98.26,23.94,167.46,81.62,224.4,275.3,38.44,190.49,80.55,300.19,131.21,35.96,244.1,81.6,88.49,60.36,38.99,176.23,128.12
2019-10-21 00:00:00+00:00,77.3,266.84,166.03,67.24,174.7,1785.66,76.66,229.4,111.11,253.07,52.64,27.04,90.33,72.29,223.51,18.25,50.41,438.16,149.07,60.78,68.3,174.03,39.26,83.54,65.21,17.0,78.59,136.74,141.73,93.11,108.27,102.97,24.11,168.04,80.84,226.15,278.05,37.96,196.01,81.8,297.99,130.52,36.62,245.83,82.09,89.57,59.91,40.09,183.53,126.45
2019-10-22 00:00:00+00:00,77.87,261.09,165.98,66.79,174.92,1765.73,77.05,226.74,110.88,260.25,51.98,27.08,89.68,70.85,281.87,18.52,50.74,437.23,148.44,59.9,67.06,175.15,38.94,82.16,65.86,17.12,78.51,139.65,139.16,93.52,106.76,102.5,24.85,167.62,79.29,216.38,266.69,37.8,195.61,81.17,301.31,126.52,35.98,244.98,81.67,90.96,60.36,38.81,191.06,122.81
2019-10-23 00:00:00+00:00,77.75,261.32,165.12,67.46,175.0,1762.17,77.06,226.02,105.57,263.51,50.53,27.24,90.15,71.08,278.82,18.52,50.02,435.56,149.81,60.35,67.54,175.0,39.2,82.53,66.58,17.12,78.1,136.93,138.49,92.9,107.81,103.43,24.98,169.05,79.24,218.33,271.27,38.38,195.09,81.78,305.02,126.74,38.53,247.98,81.36,92.43,59.68,38.83,190.51,121.8
2019-10-24 00:00:00+00:00,76.8,269.7,166.81,69.45,173.93,1780.78,77.49,223.47,105.32,259.49,55.07,27.43,91.21,71.8,285.68,18.46,49.69,435.07,150.76,60.51,68.34,172.11,35.62,83.39,66.0,17.12,77.5,139.1,139.02,93.37,108.37,100.73,24.93,164.26,80.04,222.58,271.5,39.1,196.86,81.45,305.77,127.73,38.6,246.56,81.48,97.67,59.11,30.75,194.47,122.95
2019-10-25 00:00:00+00:00,76.53,270.98,165.56,63.59,173.84,1761.33,76.59,216.67,106.83,263.07,55.72,27.64,89.45,71.91,288.04,18.81,50.05,462.19,151.4,60.46,68.41,173.11,35.84,83.98,63.32,17.33,77.55,143.07,139.53,93.93,108.28,101.28,25.28,165.69,79.98,222.2,276.82,39.18,204.54,81.98,306.21,144.26,38.38,244.15,81.62,98.55,59.1,30.3,194.49,124.36
2019-10-28 00:00:00+00:00,78.33,271.35,166.41,63.74,174.22,1777.08,75.84,210.75,108.83,267.67,56.95,27.66,89.7,71.34,295.54,18.11,50.28,467.09,150.77,60.67,67.35,173.35,35.94,84.03,63.73,17.63,79.86,143.83,140.75,94.41,106.98,102.43,25.33,163.82,80.81,225.03,281.86,38.85,206.79,82.09,308.56,145.45,38.0,242.51,82.39,129.72,58.34,30.06,194.02,125.13
2019-10-29 00:00:00+00:00,78.47,271.45,164.35,63.03,174.64,1762.71,76.48,216.16,108.06,272.64,55.52,27.69,89.94,72.74,297.5,18.96,51.23,464.07,149.46,60.45,67.92,174.11,36.11,84.91,63.45,17.6,83.35,124.45,141.33,94.29,108.09,104.39,24.63,165.09,86.39,228.07,281.21,38.84,202.92,81.85,310.46,146.68,38.17,238.68,81.77,126.8,57.51,29.85,197.89,126.16
2019-10-30 00:00:00+00:00,79.66,278.41,163.97,62.67,175.79,1779.99,77.58,217.24,108.25,273.46,55.21,27.53,91.27,73.96,299.89,18.49,50.16,468.78,150.8,59.89,68.58,173.82,35.86,90.97,63.15,17.62,83.66,133.56,141.48,94.84,106.34,103.28,24.74,166.28,86.69,229.14,291.45,39.04,203.0,81.21,311.0,147.23,38.12,241.89,83.27,123.89,58.56,29.86,199.28,127.6
2019-10-31 00:00:00+00:00,79.55,277.93,162.48,60.74,176.11,1776.66,77.7,218.08,106.63,269.08,54.26,27.47,91.22,69.97,298.71,18.64,49.45,467.86,147.69,60.94,68.6,174.14,35.25,91.5,63.71,17.37,83.92,134.28,141.56,93.58,105.68,100.91,24.64,164.77,86.23,234.56,287.41,39.73,201.02,81.44,306.28,147.92,38.11,240.65,82.66,124.51,57.65,29.97,195.48,127.92
2019-11-01 00:00:00+00:00,81.75,277.82,164.82,64.49,178.29,1791.44,77.36,215.52,109.37,270.75,55.46,28.54,91.52,68.36,299.2,18.43,50.44,476.48,147.04,61.23,66.81,176.11,35.25,95.01,64.66,17.78,83.58,139.69,141.74,96.07,105.58,101.9,24.99,166.53,85.33,245.91,286.81,39.61,202.59,82.97,310.48,147.43,38.67,240.18,82.47,127.0,58.01,29.62,200.94,125.34
2019-11-04 00:00:00+00:00,82.99,277.5,166.61,67.7,178.8,1804.66,76.09,211.07,111.39,271.72,55.74,28.78,90.62,66.55,293.43,18.75,51.74,473.5,146.5,62.07,65.41,179.1,35.41,95.99,65.21,18.0,84.43,145.51,142.72,96.99,106.92,104.3,24.99,166.04,85.78,245.79,292.86,38.89,210.5,83.44,311.04,147.49,38.63,234.6,80.92,127.64,58.65,30.05,199.42,124.76
2019-11-05 00:00:00+00:00,81.84,289.29,168.14,67.37,178.41,1801.71,74.96,206.01,113.45,273.0,55.88,29.51,89.98,64.71,292.18,18.11,51.5,473.25,147.83,61.92,65.96,178.92,35.48,96.88,65.39,18.4,84.13,153.1,145.64,97.33,107.44,104.12,27.83,165.14,83.18,238.47,288.03,37.55,209.61,84.2,332.6,144.38,38.68,228.76,81.47,124.3,59.22,29.81,197.14,120.25
2019-11-06 00:00:00+00:00,82.08,287.4,169.7,66.72,178.55,1795.77,75.56,207.98,112.03,277.32,55.82,29.44,91.64,66.66,289.0,18.38,51.43,469.03,148.65,62.26,66.52,175.97,35.5,97.52,65.41,19.57,83.68,148.54,147.49,96.94,108.33,103.38,27.0,165.27,85.13,241.28,288.59,37.65,207.63,83.7,324.49,143.25,38.42,231.5,81.86,124.69,58.83,29.54,195.97,121.47
2019-11-07 00:00:00+00:00,82.01,290.77,169.28,71.39,178.68,1788.2,74.63,205.69,112.29,279.77,55.94,28.91,91.05,65.07,286.87,18.36,53.2,468.44,147.02,63.03,66.87,177.89,34.89,96.83,63.96,19.39,82.76,148.01,148.65,95.71,107.13,103.72,26.86,165.8,86.0,246.68,289.57,36.93,208.34,82.25,326.39,142.18,38.88,226.73,81.86,125.0,59.3,29.05,195.83,121.03
2019-11-08 00:00:00+00:00,85.21,292.46,167.4,67.98,181.28,1785.88,73.81,205.87,113.02,282.09,56.03,28.97,91.15,64.65,293.25,18.37,53.75,469.75,148.0,62.86,66.63,178.36,35.14,97.7,65.38,19.52,85.1,147.25,149.51,94.6,106.27,105.25,27.02,168.41,87.2,245.0,291.57,36.61,207.78,83.57,341.79,143.85,38.68,228.46,80.94,125.67,59.23,29.21,201.31,117.86
2019-11-11 00:00:00+00:00,85.66,290.27,168.82,67.73,181.58,1771.65,74.09,207.35,112.55,279.15,56.59,29.51,91.49,64.54,294.14,17.74,53.68,473.5,146.88,62.64,66.54,179.8,35.25,99.01,64.64,19.64,84.86,142.79,148.66,95.12,104.43,105.62,26.61,165.83,87.67,245.0,294.18,36.71,208.18,83.74,344.28,143.88,38.34,228.62,79.62,125.57,58.55,29.34,201.9,117.03
2019-11-12 00:00:00+00:00,86.44,291.72,156.14,65.31,181.96,1778.0,74.2,206.75,113.26,283.67,56.42,29.5,91.49,64.37,291.4,17.8,54.03,474.07,145.36,62.84,66.64,176.39,35.07,98.35,64.32,19.53,86.14,140.9,147.31,95.21,105.13,107.06,27.0,166.12,89.01,246.18,292.01,36.9,209.61,84.46,348.41,144.15,37.5,226.39,77.43,124.15,58.4,29.05,203.86,117.2
2019-11-13 00:00:00+00:00,86.66,293.54,158.58,65.18,181.6,1753.11,75.58,210.32,114.17,283.74,57.12,29.5,92.12,65.13,281.89,17.9,54.79,480.16,147.29,62.51,66.88,175.67,34.64,96.34,63.33,19.53,87.43,139.82,148.3,93.22,105.78,106.65,27.06,167.18,89.49,249.21,283.11,37.37,208.57,84.73,348.3,145.28,37.44,231.32,77.97,122.56,58.44,29.08,207.1,116.45
2019-11-14 00:00:00+00:00,87.63,294.53,156.83,65.54,182.47,1754.6,76.53,211.8,113.32,282.01,56.96,30.22,92.3,65.74,275.15,17.85,54.75,479.97,146.28,63.11,66.64,174.38,34.96,97.04,63.81,20.13,85.79,139.16,148.09,94.5,104.49,106.83,26.91,169.4,90.44,250.0,289.62,37.54,209.79,83.64,338.39,145.42,37.48,234.98,76.84,123.01,59.18,28.89,205.0,116.25
2019-11-15 00:00:00+00:00,88.63,297.5,162.66,66.14,183.61,1739.49,76.62,213.37,113.4,297.82,62.06,30.86,91.94,65.6,282.27,18.17,56.24,475.6,145.3,63.38,66.37,174.48,35.27,97.0,65.07,20.18,86.7,140.85,149.71,94.33,105.0,109.08,26.75,171.55,91.03,250.0,295.03,37.61,204.19,84.79,344.87,147.1,36.68,237.26,78.07,125.08,59.82,29.25,209.8,117.92
2019-11-18 00:00:00+00:00,88.73,297.16,163.67,67.1,184.5,1752.53,75.73,214.33,111.97,294.0,62.35,31.06,91.78,67.59,282.62,17.17,56.01,474.07,145.74,63.63,67.13,174.91,35.1,96.96,64.29,20.01,87.49,136.52,150.66,93.7,105.33,107.37,27.01,168.43,91.39,252.59,302.57,38.06,212.28,84.79,340.19,147.78,36.7,236.16,78.19,124.58,59.55,29.49,210.0,118.8
2019-11-19 00:00:00+00:00,89.02,300.6,161.98,66.46,185.22,1752.79,75.45,215.57,111.71,292.72,60.94,31.01,92.43,67.25,285.43,16.9,55.68,478.97,146.51,63.92,67.16,173.65,35.06,97.45,65.0,20.11,87.94,137.55,151.11,94.51,104.15,108.13,26.87,171.24,91.71,257.5,302.6,38.35,207.99,83.46,344.46,149.39,36.62,239.99,77.16,123.5,60.64,29.44,215.0,120.33
2019-11-20 00:00:00+00:00,87.2,300.1,161.74,65.05,184.96,1745.53,75.47,217.9,108.58,292.7,59.65,30.83,93.1,67.44,285.4,16.39,55.41,479.08,146.38,63.51,67.21,172.07,34.86,97.08,64.88,19.7,88.9,137.14,150.35,94.26,105.45,107.51,26.59,170.87,91.66,256.37,305.16,38.47,211.18,83.48,344.24,149.64,36.58,240.75,77.64,123.33,59.32,29.17,215.07,119.56
2019-11-21 00:00:00+00:00,86.52,298.8,158.33,65.13,184.54,1734.71,75.19,213.54,108.78,293.73,56.44,30.61,92.1,66.16,288.46,16.05,55.17,474.65,145.02,63.4,66.75,176.03,34.94,97.91,65.73,19.65,88.4,138.53,148.86,93.29,104.15,105.75,26.7,169.7,90.05,255.62,311.69,38.21,210.18,83.46,350.78,146.34,35.77,237.71,77.7,126.5,59.12,29.79,215.5,120.22
2019-11-22 00:00:00+00:00,86.05,299.3,157.87,64.9,183.79,1745.72,74.95,210.11,110.65,291.83,55.94,30.55,91.74,65.73,299.08,16.39,55.69,468.5,146.26,63.19,66.71,175.38,35.12,97.23,65.26,19.94,88.73,139.42,149.45,93.38,108.4,103.66,27.05,169.76,88.5,257.97,310.48,38.09,210.89,82.38,360.66,145.25,35.48,232.35,78.59,125.51,59.18,30.03,218.0,119.81
2019-11-25 00:00:00+00:00,87.76,305.28,159.15,65.14,185.0,1773.84,74.17,209.71,112.93,293.89,58.28,30.96,91.87,64.97,302.61,16.69,56.35,466.06,145.25,63.36,66.98,176.61,35.85,98.52,67.22,20.15,94.0,142.78,150.57,90.75,105.83,106.3,27.0,172.78,90.03,264.01,315.55,37.76,221.21,82.37,366.82,146.31,35.31,231.54,78.0,133.25,59.35,30.54,223.27,120.61
2019-11-26 00:00:00+00:00,87.72,307.9,157.09,65.59,184.92,1796.94,74.13,214.79,114.89,287.24,57.57,31.29,92.53,66.7,302.99,16.01,54.21,467.31,148.19,63.73,67.79,176.65,35.75,98.52,67.28,20.06,93.76,140.85,151.79,91.47,107.19,105.73,27.04,173.47,90.71,259.77,312.49,38.14,217.0,82.27,363.83,149.58,35.78,237.09,78.45,133.22,60.35,30.96,219.05,121.89
2019-11-27 00:00:00+00:00,88.33,309.06,158.78,65.5,185.38,1818.51,74.18,214.91,113.7,289.45,58.29,31.26,93.3,66.55,303.35,16.25,55.22,473.78,148.95,64.15,67.68,169.06,35.85,98.78,67.12,19.79,94.12,144.82,152.61,92.53,106.08,108.04,27.23,173.61,90.98,258.18,315.93,38.18,218.24,82.48,371.58,150.83,35.88,237.54,78.98,133.52,60.97,31.17,220.06,121.63
2019-11-29 00:00:00+00:00,87.73,309.53,157.08,65.38,184.94,1800.8,74.33,214.03,112.95,288.66,57.9,30.96,93.27,66.06,299.81,15.94,55.03,470.01,148.23,64.11,67.82,168.05,35.52,97.96,67.24,20.08,94.16,142.09,151.94,92.09,105.09,107.03,27.34,172.29,90.84,259.19,314.66,38.4,216.74,82.93,369.0,149.6,35.85,236.47,78.55,133.8,61.13,30.91,221.75,120.52
2019-12-02 00:00:00+00:00,87.03,302.75,156.55,65.04,184.34,1781.6,73.68,209.57,111.26,287.43,56.7,30.56,92.23,65.79,292.39,16.0,54.64,470.33,148.93,63.54,67.57,165.29,34.9,97.86,66.12,19.83,94.47,139.26,150.44,89.36,105.7,103.29,27.74,172.6,89.85,256.57,309.99,38.74,209.25,82.6,366.08,149.01,35.44,232.14,77.64,133.55,60.4,30.42,220.79,119.91
2019-12-03 00:00:00+00:00,85.95,303.91,152.61,63.65,185.09,1769.96,73.81,211.21,110.25,286.19,55.34,30.7,91.35,66.44,290.7,15.71,54.53,469.86,147.95,62.75,67.3,163.5,34.75,97.25,66.07,19.63,94.1,139.57,150.15,88.63,106.2,101.74,27.39,170.29,89.66,254.35,306.16,39.38,207.66,82.97,368.81,149.47,35.35,234.97,78.01,133.36,59.5,29.97,221.13,120.53
2019-12-04 00:00:00+00:00,87.2,302.51,152.33,62.92,186.66,1760.69,74.36,213.36,114.39,287.38,56.09,30.32,92.58,65.75,289.52,16.1,54.78,462.05,150.3,62.4,68.08,165.27,34.97,96.91,66.75,20.04,95.0,143.25,151.1,86.29,106.27,103.16,27.64,171.82,89.74,259.03,304.32,39.13,209.42,82.1,369.97,150.15,35.12,235.36,78.34,133.72,59.88,30.0,223.91,119.74
2019-12-05 00:00:00+00:00,86.72,303.03,152.29,63.68,186.08,1740.48,75.09,213.53,113.43,286.3,55.84,30.48,92.9,66.14,299.39,15.96,54.25,467.27,150.79,62.21,67.82,164.58,34.79,97.99,65.93,20.32,93.99,140.17,150.72,85.64,106.75,100.77,26.8,170.97,89.95,260.42,302.86,40.0,208.74,82.38,368.34,150.18,34.43,235.94,76.94,133.55,59.57,30.04,223.07,120.11
2019-12-06 00:00:00+00:00,86.98,306.23,154.62,64.3,186.37,1751.6,75.19,212.2,115.89,285.27,56.6,31.02,93.75,63.55,300.26,16.08,54.87,467.85,151.86,62.66,68.24,165.21,34.86,98.42,67.08,20.5,94.48,141.98,150.65,85.02,107.3,103.2,27.49,171.68,90.68,266.32,307.35,39.8,212.17,83.25,372.26,150.59,34.25,236.49,77.74,133.55,59.84,30.19,223.25,121.72
2019-12-09 00:00:00+00:00,86.44,307.05,151.57,64.72,185.27,1749.51,74.95,212.65,114.62,282.33,56.6,30.79,94.15,64.13,295.55,16.11,54.34,468.66,152.75,61.88,68.6,167.9,34.57,99.19,66.93,20.47,94.79,137.38,148.87,85.84,106.53,101.72,27.84,169.08,90.1,263.53,302.5,39.72,212.17,83.59,365.63,149.32,34.61,237.75,75.87,133.48,60.36,30.21,219.37,121.23
2019-12-10 00:00:00+00:00,86.56,304.17,156.17,65.3,185.61,1739.21,74.59,210.0,114.41,283.85,56.62,31.01,93.88,63.91,297.2,16.19,53.82,461.71,152.43,61.1,67.93,169.9,34.72,97.83,67.08,20.2,95.72,136.81,148.71,87.13,106.06,101.6,27.87,167.54,89.64,261.5,293.12,39.99,213.98,83.9,367.67,148.98,33.68,235.6,75.02,133.46,60.24,29.84,220.27,122.78
2019-12-11 00:00:00+00:00,86.7,303.74,155.9,65.67,186.64,1748.72,74.95,211.56,115.85,280.6,59.04,31.23,94.44,63.87,292.23,16.0,54.28,465.87,152.13,60.68,67.46,169.7,34.92,98.25,67.78,20.07,94.93,138.64,145.54,88.09,104.43,103.24,28.02,167.42,92.08,260.79,298.93,40.9,217.34,84.84,373.53,150.48,33.47,235.77,74.62,133.43,60.39,30.55,220.0,123.56
